invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount
250251,IN162664,316.7500,39593,72.0000,303.1200,303.1200,can,4.2100,JACKFRUIT,2023-03-23,FAR-MET IMPORTERS,51,B,Y,39600.000,can,107,16,FOOD - GROCERY,0606656,N,550.000,24.000,cs,2,Food,Y,0
250214,72002378,424.6000,3067,1.0000,116.9000,116.9000,cs,116.9000,JAM RASPBERRY 14kg ,2023-03-24,SNOW CAP ENTERPRISES LTD.,51,B,Y,14.000,Kg,54,16,FOOD - GROCERY,SBF14750,N,1.000,14.000,cs,2,Food,Y,0
250469,72002542,1958.1600,3067,1.0000,116.9000,116.9000,cs,116.9000,JAM RASPBERRY 14kg ,2023-03-24,SNOW CAP ENTERPRISES LTD.,9,B,Y,14.000,Kg,54,16,FOOD - GROCERY,SBF14750,N,1.000,14.000,cs,2,Food,Y,0
250214,72002378,424.6000,68801,1.0000,105.8800,105.8800,cs,105.8800,JAM STRAWBERRY 14kg,2023-03-24,SNOW CAP ENTERPRISES LTD.,51,B,Y,14.000,Kg,54,16,FOOD - GROCERY,SBF14870,N,1.000,14.000,cs,2,Food,Y,0
249799,9001259668,5011.2200,3326,3.0000,85.6200,85.6200,cs,28.5400,JAM STRAWBERRY PURE PORT TFC,2023-03-22,GORDON FOOD SERVICE (GFS),51,B,N,600.000,PTN,26,16,FOOD - GROCERY,2591805,N,1.000,200.000,cs,2,Food,N,0
250637,9001312357,3604.5800,3326,1.0000,28.5400,28.5400,cs,28.5400,JAM STRAWBERRY PURE PORT TFC,2023-03-28,GORDON FOOD SERVICE (GFS),9,B,N,200.000,PTN,26,16,FOOD - GROCERY,2591805,N,1.000,200.000,cs,2,Food,N,0
251185,9001346521,12872.4500,3326,1.0000,28.5400,28.5400,cs,28.5400,JAM STRAWBERRY PURE PORT TFC,2023-03-31,GORDON FOOD SERVICE (GFS),9,B,N,200.000,PTN,26,16,FOOD - GROCERY,2591805,N,1.000,200.000,cs,2,Food,N,0
252291,9001489130,7813.4700,3326,1.0000,30.0800,30.0800,cs,30.0800,JAM STRAWBERRY PURE PORT TFC,2023-04-17,GORDON FOOD SERVICE (GFS),9,B,Y,200.000,PTN,26,16,FOOD - GROCERY,2591805,N,1.000,200.000,cs,2,Food,Y,0
250637,9001312357,3604.5800,3327,1.0000,29.3400,29.3400,cs,29.3400,JELLY GRAPE PURE PORT TFC,2023-03-28,GORDON FOOD SERVICE (GFS),9,B,Y,200.000,PTN,26,16,FOOD - GROCERY,2684005,N,1.000,200.000,cs,2,Food,N,0
248362,9001094414,7971.3400,3332,2.0000,31.6200,31.6200,cs,15.8100,JELLY POWDER ORANGE TFC,2023-03-03,GORDON FOOD SERVICE (GFS),81,B,N,4.000,Kg,26,16,FOOD - GROCERY,1198639,N,1.000,2.000,cs,2,Food,N,0
248362,9001094414,7971.3400,3333,4.0000,63.2400,63.2400,cs,15.8100,JELLY POWDER PEACH TFC,2023-03-03,GORDON FOOD SERVICE (GFS),81,B,N,8.000,Kg,26,16,FOOD - GROCERY,1198635,N,1.000,2.000,cs,2,Food,N,0
248362,9001094414,7971.3400,3334,4.0000,63.2400,63.2400,cs,15.8100,JELLY POWDER RASPB TFC,2023-03-03,GORDON FOOD SERVICE (GFS),81,B,N,8.000,Kg,26,16,FOOD - GROCERY,1198640,N,1.000,2.000,cs,2,Food,N,0
248362,9001094414,7971.3400,3335,6.0000,94.8600,94.8600,cs,15.8100,JELLY POWDER STRAWB TFC,2023-03-03,GORDON FOOD SERVICE (GFS),81,B,N,12.000,Kg,26,16,FOOD - GROCERY,1198633,N,1.000,2.000,cs,2,Food,N,0
248148,9001094423,2136.4800,3336,1.0000,55.6400,55.6400,cs,55.6400,KETCHUP BIG RED PLAS,2023-03-03,GORDON FOOD SERVICE (GFS),2,B,N,17.040,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.840,6.000,cs,2,Food,N,0
248951,9001162471,668.7400,3336,1.0000,55.6400,55.6400,cs,55.6400,KETCHUP BIG RED PLAS,2023-03-11,GORDON FOOD SERVICE (GFS),2,B,N,17.040,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.840,6.000,cs,2,Food,N,0
248953,9001195692,3253.0900,3336,1.0000,55.6400,55.6400,cs,55.6400,KETCHUP BIG RED PLAS,2023-03-15,GORDON FOOD SERVICE (GFS),2,B,N,17.040,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.840,6.000,cs,2,Food,N,0
250176,9001260319,1119.5000,3336,1.0000,55.6400,55.6400,cs,55.6400,KETCHUP BIG RED PLAS,2023-03-22,GORDON FOOD SERVICE (GFS),2,B,N,17.040,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.840,6.000,cs,2,Food,N,0
250177,9001283699,740.9000,3336,1.0000,55.6400,55.6400,cs,55.6400,KETCHUP BIG RED PLAS,2023-03-24,GORDON FOOD SERVICE (GFS),2,B,N,17.040,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.840,6.000,cs,2,Food,N,0
251151,9001353287,1028.4800,3336,1.0000,55.6400,55.6400,cs,55.6400,KETCHUP BIG RED PLAS,2023-04-01,GORDON FOOD SERVICE (GFS),2,B,N,17.040,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.840,6.000,cs,2,Food,N,0
251765,9001416314,979.0000,3336,1.0000,55.6400,55.6400,cs,55.6400,KETCHUP BIG RED PLAS,2023-04-08,GORDON FOOD SERVICE (GFS),2,B,N,17.040,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.840,6.000,cs,2,Food,N,0
251994,9001470514,540.3300,3336,1.0000,55.6400,55.6400,cs,55.6400,KETCHUP BIG RED PLAS,2023-04-14,GORDON FOOD SERVICE (GFS),2,B,N,17.040,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.840,6.000,cs,2,Food,N,0
252872,9001537623,1244.2300,3336,1.0000,55.6400,55.6400,cs,55.6400,KETCHUP BIG RED PLAS,2023-04-21,GORDON FOOD SERVICE (GFS),2,B,N,17.040,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.840,6.000,cs,2,Food,N,0
247875,9001080591,4061.9500,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-03-02,GORDON FOOD SERVICE (GFS),51,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
247973,9001094224,8190.6400,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-03,GORDON FOOD SERVICE (GFS),9,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
247877,9001094408,7899.8200,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-03-03,GORDON FOOD SERVICE (GFS),51,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
247711,0247710,-231.7200,3337,-2.0000,-74.2800,-74.2800,cs,37.1400,KETCHUP CRYO,2023-03-03,STORE: Orchard Commons Dining Room,51,F,N,-24.000,bag,231,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
247710,0247710,231.7200,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-03,STORE: TOTEM CC00538,81,T,N,24.000,bag,178,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
248844,9001112005,5870.8100,3337,3.0000,111.4200,111.4200,cs,37.1400,KETCHUP CRYO,2023-03-06,GORDON FOOD SERVICE (GFS),81,B,N,36.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
248381,9001112003,5367.6600,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-06,GORDON FOOD SERVICE (GFS),51,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
248383,9001132129,4406.9100,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-08,GORDON FOOD SERVICE (GFS),51,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
248664,9001132174,5241.5400,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-08,GORDON FOOD SERVICE (GFS),9,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
248840,9001133189,7045.4000,3337,3.0000,111.4200,111.4200,cs,37.1400,KETCHUP CRYO,2023-03-08,GORDON FOOD SERVICE (GFS),81,B,N,36.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
248384,9001144506,4418.2200,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-09,GORDON FOOD SERVICE (GFS),51,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
248841,9001143344,6097.0900,3337,3.0000,111.4200,111.4200,cs,37.1400,KETCHUP CRYO,2023-03-09,GORDON FOOD SERVICE (GFS),81,B,N,36.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
248666,9001155888,8612.4700,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-10,GORDON FOOD SERVICE (GFS),9,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
248857,9001173820,10187.7800,3337,3.0000,111.4200,111.4200,cs,37.1400,KETCHUP CRYO,2023-03-13,GORDON FOOD SERVICE (GFS),81,B,N,36.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
248858,9001185346,5707.4900,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-14,GORDON FOOD SERVICE (GFS),81,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
249023,9001195359,7268.7800,3337,4.0000,148.5600,148.5600,cs,37.1400,KETCHUP CRYO,2023-03-15,GORDON FOOD SERVICE (GFS),51,B,N,48.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
249196,9001195364,1600.6400,3337,5.0000,185.7000,185.7000,cs,37.1400,KETCHUP CRYO,2023-03-15,GORDON FOOD SERVICE (GFS),9,B,N,60.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
249024,9001205888,3831.1100,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-03-16,GORDON FOOD SERVICE (GFS),51,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
249646,9001216334,8903.7200,3337,3.0000,111.4200,111.4200,cs,37.1400,KETCHUP CRYO,2023-03-17,GORDON FOOD SERVICE (GFS),81,B,Y,36.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
249550,9001216320,9104.5800,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-03-17,GORDON FOOD SERVICE (GFS),51,B,Y,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
249846,9001238094,6740.1600,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-20,GORDON FOOD SERVICE (GFS),81,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
249661,9001238078,8418.1900,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-20,GORDON FOOD SERVICE (GFS),9,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
249666,9001250247,4410.4100,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-21,GORDON FOOD SERVICE (GFS),9,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
250454,9001283695,8836.3900,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-24,GORDON FOOD SERVICE (GFS),81,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
250308,9001283316,7626.4100,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-03-24,GORDON FOOD SERVICE (GFS),9,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
250637,9001312357,3604.5800,3337,3.0000,111.4200,111.4200,cs,37.1400,KETCHUP CRYO,2023-03-28,GORDON FOOD SERVICE (GFS),9,B,N,36.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
250257,9001312343,6348.9800,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-03-28,GORDON FOOD SERVICE (GFS),51,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
250750,9001321870,7317.6500,3337,4.0000,148.5600,148.5600,cs,37.1400,KETCHUP CRYO,2023-03-29,GORDON FOOD SERVICE (GFS),81,B,N,48.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
250790,9001321824,3631.5200,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-03-29,GORDON FOOD SERVICE (GFS),51,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
250817,9001346997,8119.6400,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-31,GORDON FOOD SERVICE (GFS),51,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251180,9001346526,4217.8300,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-03-31,GORDON FOOD SERVICE (GFS),81,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251185,9001346521,12872.4500,3337,5.0000,185.7000,185.7000,cs,37.1400,KETCHUP CRYO,2023-03-31,GORDON FOOD SERVICE (GFS),9,B,N,60.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251527,9001364421,12483.6400,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-04-03,GORDON FOOD SERVICE (GFS),81,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251394,9001385794,5765.1600,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-04-05,GORDON FOOD SERVICE (GFS),51,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251530,9001408466,6926.3900,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-04-07,GORDON FOOD SERVICE (GFS),81,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251398,9001408453,7231.5000,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-04-07,GORDON FOOD SERVICE (GFS),51,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251476,9001408463,6911.0500,3337,3.0000,111.4200,111.4200,cs,37.1400,KETCHUP CRYO,2023-04-07,GORDON FOOD SERVICE (GFS),9,B,N,36.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251532,9001437044,3843.5500,3337,5.0000,185.7000,185.7000,cs,37.1400,KETCHUP CRYO,2023-04-11,GORDON FOOD SERVICE (GFS),81,B,N,60.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251645,9001447443,3982.3600,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-04-12,GORDON FOOD SERVICE (GFS),9,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251899,9001447432,8757.9400,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-04-12,GORDON FOOD SERVICE (GFS),51,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251903,9001459647,6270.8900,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-04-13,GORDON FOOD SERVICE (GFS),51,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
252291,9001489130,7813.4700,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-04-17,GORDON FOOD SERVICE (GFS),9,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
252508,9001489949,6474.6000,3337,2.0000,74.2800,74.2800,cs,37.1400,KETCHUP CRYO,2023-04-17,GORDON FOOD SERVICE (GFS),81,B,N,24.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
252201,9001501980,5725.8300,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-04-18,GORDON FOOD SERVICE (GFS),51,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
252202,9001511810,3913.5800,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-04-19,GORDON FOOD SERVICE (GFS),51,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
252536,9001524726,6545.2200,3337,4.0000,148.5600,148.5600,cs,37.1400,KETCHUP CRYO,2023-04-20,GORDON FOOD SERVICE (GFS),81,B,N,48.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
252897,9001524702,3222.3900,3337,1.0000,37.1400,37.1400,cs,37.1400,KETCHUP CRYO,2023-04-20,GORDON FOOD SERVICE (GFS),51,B,N,12.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
252458,9001537197,7606.7000,3337,3.0000,111.4200,111.4200,cs,37.1400,KETCHUP CRYO,2023-04-21,GORDON FOOD SERVICE (GFS),9,B,N,36.000,bag,26,16,FOOD - GROCERY,2401605,N,6.000,2.000,cs,2,Food,N,0
251765,9001416314,979.0000,3338,1.0000,44.6400,44.6400,cs,44.6400,KETCHUP PORT,2023-04-08,GORDON FOOD SERVICE (GFS),2,B,N,1000.000,PTN,26,16,FOOD - GROCERY,3400777,N,1.000,1000.000,cs,2,Food,N,0
248357,9001081626,3645.5900,3340,3.0000,154.2600,154.2600,cs,51.4200,LENTILS GREEN BAG,2023-03-02,GORDON FOOD SERVICE (GFS),81,B,N,30.000,Kg,26,16,FOOD - GROCERY,1426698,N,1.000,10.000,cs,2,Food,N,0
248855,9001123356,11011.8100,3340,1.0000,51.4200,51.4200,cs,51.4200,LENTILS GREEN BAG,2023-03-07,GORDON FOOD SERVICE (GFS),81,B,N,10.000,Kg,26,16,FOOD - GROCERY,1426698,N,1.000,10.000,cs,2,Food,N,0
251475,9001397148,2847.9100,3341,1.0000,50.2200,50.2200,cs,50.2200,LENTILS RED SPLIT,2023-04-06,GORDON FOOD SERVICE (GFS),9,B,Y,10.000,Kg,26,16,FOOD - GROCERY,1141201,N,1.000,10.000,cs,2,Food,Y,0
249086,9001195371,121.7700,3342,1.0000,70.0600,70.0600,cs,70.0600,MANDARIN ORANGE SECT L/S,2023-03-15,GORDON FOOD SERVICE (GFS),83,B,N,17040.000,SM CAN,26,16,FOOD - GROCERY,3100707,N,284.000,24.000,cs,2,Food,N,0
251758,9001447447,871.4200,3342,1.0000,71.6000,71.6000,cs,71.6000,MANDARIN ORANGE SECT L/S,2023-04-12,GORDON FOOD SERVICE (GFS),83,B,Y,17040.000,SM CAN,26,16,FOOD - GROCERY,3100707,N,284.000,24.000,cs,2,Food,Y,0
248354,9001070972,5360.8300,60772,3.0000,212.7300,212.7300,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-01,GORDON FOOD SERVICE (GFS),81,B,N,22.680,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
247773,9001080601,405.7800,60772,1.0000,70.9100,70.9100,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-02,GORDON FOOD SERVICE (GFS),83,B,N,7.560,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
248668,9001080596,3804.7200,60772,2.0000,141.8200,141.8200,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-02,GORDON FOOD SERVICE (GFS),9,B,N,15.120,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
247973,9001094224,8190.6400,60772,2.0000,141.8200,141.8200,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-03,GORDON FOOD SERVICE (GFS),9,B,N,15.120,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
248220,9001111662,7449.8400,60772,4.0000,283.6400,283.6400,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-06,GORDON FOOD SERVICE (GFS),9,B,N,30.240,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
248221,9001123406,5126.0100,60772,4.0000,283.6400,283.6400,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-07,GORDON FOOD SERVICE (GFS),9,B,N,30.240,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
248664,9001132174,5241.5400,60772,4.0000,283.6400,283.6400,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-08,GORDON FOOD SERVICE (GFS),9,B,N,30.240,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
248663,9001144510,9116.1100,60772,3.0000,212.7300,212.7300,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-09,GORDON FOOD SERVICE (GFS),9,B,N,22.680,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
248666,9001155888,8612.4700,60772,4.0000,283.6400,283.6400,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-10,GORDON FOOD SERVICE (GFS),9,B,N,30.240,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
248743,9001173806,5496.5400,60772,2.0000,141.8200,141.8200,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-13,GORDON FOOD SERVICE (GFS),9,B,N,15.120,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
249082,9001185348,1269.1200,60772,2.0000,141.8200,141.8200,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-14,GORDON FOOD SERVICE (GFS),83,B,N,15.120,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
248953,9001195692,3253.0900,60772,1.0000,70.9100,70.9100,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-15,GORDON FOOD SERVICE (GFS),2,B,N,7.560,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
249197,9001205898,3998.5000,60772,3.0000,212.7300,212.7300,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-16,GORDON FOOD SERVICE (GFS),9,B,N,22.680,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
250022,9001206712,8283.1900,60772,1.0000,70.9100,70.9100,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-16,GORDON FOOD SERVICE (GFS),81,B,N,7.560,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
249660,9001216528,9277.9200,60772,2.0000,141.8200,141.8200,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-17,GORDON FOOD SERVICE (GFS),9,B,N,15.120,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
249661,9001238078,8418.1900,60772,4.0000,283.6400,283.6400,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-20,GORDON FOOD SERVICE (GFS),9,B,N,30.240,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
249666,9001250247,4410.4100,60772,2.0000,141.8200,141.8200,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-21,GORDON FOOD SERVICE (GFS),9,B,N,15.120,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
250306,9001259677,4723.9200,60772,4.0000,283.6400,283.6400,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-22,GORDON FOOD SERVICE (GFS),9,B,N,30.240,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
249850,9001259683,5877.5600,60772,1.0000,70.9100,70.9100,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-22,GORDON FOOD SERVICE (GFS),81,B,N,7.560,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
250307,9001271555,5453.7200,60772,3.0000,212.7300,212.7300,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-23,GORDON FOOD SERVICE (GFS),9,B,N,22.680,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
250308,9001283316,7626.4100,60772,4.0000,283.6400,283.6400,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-24,GORDON FOOD SERVICE (GFS),9,B,N,30.240,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
250457,9001300837,9129.4900,60772,8.0000,567.2800,567.2800,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-27,GORDON FOOD SERVICE (GFS),9,B,N,60.480,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
250519,9001323228,261.5500,60772,1.0000,70.9100,70.9100,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-29,GORDON FOOD SERVICE (GFS),5,B,Y,7.560,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
251185,9001346521,12872.4500,60772,8.0000,567.2800,567.2800,cs,70.9100,MAYONAISE*VEGAN HELLMAN'S,2023-03-31,GORDON FOOD SERVICE (GFS),9,B,N,60.480,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,N,0
251284,9001364385,9067.2900,60772,3.0000,217.3500,217.3500,cs,72.4500,MAYONAISE*VEGAN HELLMAN'S,2023-04-03,GORDON FOOD SERVICE (GFS),9,B,Y,22.680,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,Y,0
251527,9001364421,12483.6400,60772,2.0000,144.9000,144.9000,cs,72.4500,MAYONAISE*VEGAN HELLMAN'S,2023-04-03,GORDON FOOD SERVICE (GFS),81,B,Y,15.120,pail,26,16,FOOD - GROCERY,1365135,N,3.780,2.000,cs,2,Food,Y,0
