invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount
254404,6881011520,217.5600,2251,10.0000,77.8000,77.8000,un,7.7800,MILK 2% 4L - JUG,2023-05-24,SAPUTO DAIRY PRODUCTS,23,B,N,40.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254520,6881011519,99.3400,2251,4.0000,31.1200,31.1200,un,7.7800,MILK 2% 4L - JUG,2023-05-24,SAPUTO DAIRY PRODUCTS,27,B,N,16.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254442,6881115075,275.1600,2251,20.0000,155.6000,155.6000,un,7.7800,MILK 2% 4L - JUG,2023-05-25,SAPUTO DAIRY PRODUCTS,92,B,N,80.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254255,6881011563,83.7900,2251,5.0000,38.9000,38.9000,un,7.7800,MILK 2% 4L - JUG,2023-05-26,SAPUTO DAIRY PRODUCTS,5,B,N,20.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254938,6881011561,269.4200,2251,16.0000,124.4800,124.4800,un,7.7800,MILK 2% 4L - JUG,2023-05-26,SAPUTO DAIRY PRODUCTS,92,B,N,64.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254917,6881011562,193.8200,2251,12.0000,93.3600,93.3600,un,7.7800,MILK 2% 4L - JUG,2023-05-26,SAPUTO DAIRY PRODUCTS,23,B,N,48.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254939,6881115132,288.2800,2251,20.0000,155.6000,155.6000,un,7.7800,MILK 2% 4L - JUG,2023-05-27,SAPUTO DAIRY PRODUCTS,92,B,N,80.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254940,6881011601,299.5500,2251,21.0000,163.3800,163.3800,un,7.7800,MILK 2% 4L - JUG,2023-05-29,SAPUTO DAIRY PRODUCTS,92,B,N,84.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254918,6881011597,226.4400,2251,16.0000,124.4800,124.4800,un,7.7800,MILK 2% 4L - JUG,2023-05-29,SAPUTO DAIRY PRODUCTS,23,B,N,64.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254521,6881011596,102.6400,2251,6.0000,46.6800,46.6800,un,7.7800,MILK 2% 4L - JUG,2023-05-29,SAPUTO DAIRY PRODUCTS,27,B,N,24.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254840,6881011647,196.9600,2251,8.0000,62.2400,62.2400,un,7.7800,MILK 2% 4L - JUG,2023-05-31,SAPUTO DAIRY PRODUCTS,5,B,N,32.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254919,6881011643,258.5800,2251,20.0000,155.6000,155.6000,un,7.7800,MILK 2% 4L - JUG,2023-05-31,SAPUTO DAIRY PRODUCTS,23,B,N,80.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254941,6881011682,316.1000,2251,16.0000,124.4800,124.4800,un,7.7800,MILK 2% 4L - JUG,2023-06-02,SAPUTO DAIRY PRODUCTS,92,B,N,64.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254842,6881011686,84.1200,2251,8.0000,62.2400,62.2400,un,7.7800,MILK 2% 4L - JUG,2023-06-02,SAPUTO DAIRY PRODUCTS,5,B,N,32.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254692,6881011684,182.2600,2251,8.0000,62.2400,62.2400,un,7.7800,MILK 2% 4L - JUG,2023-06-02,SAPUTO DAIRY PRODUCTS,27,B,N,32.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254942,6881115285,155.1200,2251,12.0000,93.3600,93.3600,un,7.7800,MILK 2% 4L - JUG,2023-06-03,SAPUTO DAIRY PRODUCTS,92,B,N,48.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254920,6881011719,223.7400,2251,16.0000,124.4800,124.4800,un,7.7800,MILK 2% 4L - JUG,2023-06-05,SAPUTO DAIRY PRODUCTS,23,B,N,64.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255246,6881011725,68.4800,2251,4.0000,31.1200,31.1200,un,7.7800,MILK 2% 4L - JUG,2023-06-05,SAPUTO DAIRY PRODUCTS,99,B,N,16.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254844,6881011722,74.2800,2251,8.0000,62.2400,62.2400,un,7.7800,MILK 2% 4L - JUG,2023-06-05,SAPUTO DAIRY PRODUCTS,5,B,N,32.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254922,6881115335,112.5000,2251,12.0000,93.3600,93.3600,un,7.7800,MILK 2% 4L - JUG,2023-06-06,SAPUTO DAIRY PRODUCTS,23,B,N,48.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254921,6881011762,171.7600,2251,12.0000,93.3600,93.3600,un,7.7800,MILK 2% 4L - JUG,2023-06-07,SAPUTO DAIRY PRODUCTS,23,B,N,48.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254943,6881011767,310.5800,2251,20.0000,155.6000,155.6000,un,7.7800,MILK 2% 4L - JUG,2023-06-07,SAPUTO DAIRY PRODUCTS,92,B,N,80.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254910,6881011764,47.3400,2251,6.0000,46.6800,46.6800,un,7.7800,MILK 2% 4L - JUG,2023-06-07,SAPUTO DAIRY PRODUCTS,5,B,N,24.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255058,6881011802,240.8700,2251,20.0000,155.6000,155.6000,un,7.7800,MILK 2% 4L - JUG,2023-06-09,SAPUTO DAIRY PRODUCTS,92,B,N,80.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254974,6881011804,147.4500,2251,4.0000,31.1200,31.1200,un,7.7800,MILK 2% 4L - JUG,2023-06-09,SAPUTO DAIRY PRODUCTS,27,B,N,16.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255052,6881011805,150.4400,2251,10.0000,77.8000,77.8000,un,7.7800,MILK 2% 4L - JUG,2023-06-09,SAPUTO DAIRY PRODUCTS,23,B,N,40.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255059,6881115435,304.7500,2251,24.0000,186.7200,186.7200,un,7.7800,MILK 2% 4L - JUG,2023-06-10,SAPUTO DAIRY PRODUCTS,92,B,N,96.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255053,6881011837,169.8800,2251,12.0000,93.3600,93.3600,un,7.7800,MILK 2% 4L - JUG,2023-06-12,SAPUTO DAIRY PRODUCTS,23,B,N,48.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255403,6881011838,172.8200,2251,8.0000,62.2400,62.2400,un,7.7800,MILK 2% 4L - JUG,2023-06-12,SAPUTO DAIRY PRODUCTS,5,B,N,32.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255247,6881011842,93.4600,2251,6.0000,46.6800,46.6800,un,7.7800,MILK 2% 4L - JUG,2023-06-12,SAPUTO DAIRY PRODUCTS,99,B,N,24.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255102,6881011885,245.1200,2251,24.0000,186.7200,186.7200,un,7.7800,MILK 2% 4L - JUG,2023-06-14,SAPUTO DAIRY PRODUCTS,92,B,N,96.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255404,6881011883,117.5400,2251,6.0000,46.6800,46.6800,un,7.7800,MILK 2% 4L - JUG,2023-06-14,SAPUTO DAIRY PRODUCTS,5,B,N,24.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255303,6881011879,126.5800,2251,12.0000,93.3600,93.3600,un,7.7800,MILK 2% 4L - JUG,2023-06-14,SAPUTO DAIRY PRODUCTS,23,B,N,48.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255405,6881011925,116.6000,2251,6.0000,46.6800,46.6800,un,7.7800,MILK 2% 4L - JUG,2023-06-16,SAPUTO DAIRY PRODUCTS,5,B,N,24.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255314,6881011920,308.3800,2251,24.0000,186.7200,186.7200,un,7.7800,MILK 2% 4L - JUG,2023-06-16,SAPUTO DAIRY PRODUCTS,92,B,N,96.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255304,6881011923,221.7000,2251,12.0000,93.3600,93.3600,un,7.7800,MILK 2% 4L - JUG,2023-06-16,SAPUTO DAIRY PRODUCTS,23,B,N,48.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255315,6881115585,174.3000,2251,12.0000,93.3600,93.3600,un,7.7800,MILK 2% 4L - JUG,2023-06-17,SAPUTO DAIRY PRODUCTS,92,B,N,48.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255470,6881012003,258.6200,2251,22.0000,171.1600,171.1600,un,7.7800,MILK 2% 4L - JUG,2023-06-21,SAPUTO DAIRY PRODUCTS,92,B,N,88.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255406,6881012002,202.0200,2251,8.0000,62.2400,62.2400,un,7.7800,MILK 2% 4L - JUG,2023-06-21,SAPUTO DAIRY PRODUCTS,5,B,N,32.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
255305,6881012000,134.5400,2251,10.0000,77.8000,77.8000,un,7.7800,MILK 2% 4L - JUG,2023-06-21,SAPUTO DAIRY PRODUCTS,23,B,N,40.000,4L,52,9,DAIRY,130551,N,4.000,1.000,un,2,Food,N,0
254981,6881011835,91.5700,8058,2.0000,7.2000,7.2000,ea,3.6000,MILK BUTTERMILK 946ML 3.25%,2023-06-12,SAPUTO DAIRY PRODUCTS,83,B,N,1.892,ea,52,9,DAIRY,131088,N,0.946,1.000,un,2,Food,N,0
253483,6881011191,135.0800,11361,8.0000,5.4400,5.4400,un,0.6800,MILK CHOC 1% 237ml,2023-05-03,SAPUTO DAIRY PRODUCTS,27,B,N,8.000,CT,52,9,DAIRY,131060,N,1.000,1.000,un,2,Food,N,0
254212,6881011369,216.9000,11361,8.0000,5.4400,5.4400,un,0.6800,MILK CHOC 1% 237ml,2023-05-15,SAPUTO DAIRY PRODUCTS,27,B,N,8.000,CT,52,9,DAIRY,131060,N,1.000,1.000,un,2,Food,N,0
254519,6881011443,112.7800,11361,6.0000,4.0800,4.0800,un,0.6800,MILK CHOC 1% 237ml,2023-05-19,SAPUTO DAIRY PRODUCTS,27,B,N,6.000,CT,52,9,DAIRY,131060,N,1.000,1.000,un,2,Food,N,0
254692,6881011684,182.2600,11361,8.0000,5.4400,5.4400,un,0.6800,MILK CHOC 1% 237ml,2023-06-02,SAPUTO DAIRY PRODUCTS,27,B,N,8.000,CT,52,9,DAIRY,131060,N,1.000,1.000,un,2,Food,N,0
253460,6881011145,238.2600,11362,12.0000,14.1600,14.1600,un,1.1800,MILK CHOC 1% 473ml,2023-05-01,SAPUTO DAIRY PRODUCTS,88,B,N,12.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
253483,6881011191,135.0800,11362,16.0000,18.8800,18.8800,un,1.1800,MILK CHOC 1% 473ml,2023-05-03,SAPUTO DAIRY PRODUCTS,27,B,N,16.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
253303,6881011228,172.2000,11362,10.0000,11.8000,11.8000,un,1.1800,MILK CHOC 1% 473ml,2023-05-05,SAPUTO DAIRY PRODUCTS,88,B,N,10.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
253461,6881011258,216.5700,11362,12.0000,14.1600,14.1600,un,1.1800,MILK CHOC 1% 473ml,2023-05-08,SAPUTO DAIRY PRODUCTS,88,B,N,12.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
253746,6881011299,44.9800,11362,6.0000,7.0800,7.0800,un,1.1800,MILK CHOC 1% 473ml,2023-05-10,SAPUTO DAIRY PRODUCTS,88,B,N,6.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
253747,6881011338,146.1300,11362,10.0000,11.8000,11.8000,un,1.1800,MILK CHOC 1% 473ml,2023-05-12,SAPUTO DAIRY PRODUCTS,88,B,N,10.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
253748,6881011372,223.9300,11362,10.0000,11.8000,11.8000,un,1.1800,MILK CHOC 1% 473ml,2023-05-15,SAPUTO DAIRY PRODUCTS,88,B,N,10.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
254212,6881011369,216.9000,11362,16.0000,18.8800,18.8800,un,1.1800,MILK CHOC 1% 473ml,2023-05-15,SAPUTO DAIRY PRODUCTS,27,B,N,16.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
254393,6881011480,215.5000,11362,10.0000,11.8000,11.8000,un,1.1800,MILK CHOC 1% 473ml,2023-05-22,SAPUTO DAIRY PRODUCTS,88,B,N,10.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
254387,6881011524,258.5200,11362,10.0000,11.8000,11.8000,un,1.1800,MILK CHOC 1% 473ml,2023-05-24,SAPUTO DAIRY PRODUCTS,88,B,N,10.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
254391,6881011564,262.7500,11362,12.0000,14.1600,14.1600,un,1.1800,MILK CHOC 1% 473ml,2023-05-26,SAPUTO DAIRY PRODUCTS,88,B,N,12.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
254389,6881011599,236.2300,11362,12.0000,14.1600,14.1600,un,1.1800,MILK CHOC 1% 473ml,2023-05-29,SAPUTO DAIRY PRODUCTS,88,B,N,12.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
254521,6881011596,102.6400,11362,12.0000,14.1600,14.1600,un,1.1800,MILK CHOC 1% 473ml,2023-05-29,SAPUTO DAIRY PRODUCTS,27,B,N,12.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
254809,6881011648,270.3600,11362,12.0000,14.1600,14.1600,un,1.1800,MILK CHOC 1% 473ml,2023-05-31,SAPUTO DAIRY PRODUCTS,88,B,N,12.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
254692,6881011684,182.2600,11362,8.0000,9.4400,9.4400,un,1.1800,MILK CHOC 1% 473ml,2023-06-02,SAPUTO DAIRY PRODUCTS,27,B,N,8.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
254811,6881011685,196.2100,11362,10.0000,11.8000,11.8000,un,1.1800,MILK CHOC 1% 473ml,2023-06-02,SAPUTO DAIRY PRODUCTS,88,B,N,10.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
255160,6881011724,252.3800,11362,12.0000,14.1600,14.1600,un,1.1800,MILK CHOC 1% 473ml,2023-06-05,SAPUTO DAIRY PRODUCTS,88,B,N,12.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
254812,6881011765,236.4000,11362,10.0000,11.8000,11.8000,un,1.1800,MILK CHOC 1% 473ml,2023-06-07,SAPUTO DAIRY PRODUCTS,88,B,N,10.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
254974,6881011804,147.4500,11362,8.0000,9.4400,9.4400,un,1.1800,MILK CHOC 1% 473ml,2023-06-09,SAPUTO DAIRY PRODUCTS,27,B,N,8.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
255148,6881011840,256.7100,11362,10.0000,11.8000,11.8000,un,1.1800,MILK CHOC 1% 473ml,2023-06-12,SAPUTO DAIRY PRODUCTS,88,B,N,10.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
255153,6881011882,41.7900,11362,10.0000,11.8000,11.8000,un,1.1800,MILK CHOC 1% 473ml,2023-06-14,SAPUTO DAIRY PRODUCTS,88,B,N,10.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
255236,6881011926,172.4300,11362,8.0000,9.4400,9.4400,un,1.1800,MILK CHOC 1% 473ml,2023-06-16,SAPUTO DAIRY PRODUCTS,88,B,N,8.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
255237,6881011959,211.9900,11362,10.0000,11.8000,11.8000,un,1.1800,MILK CHOC 1% 473ml,2023-06-19,SAPUTO DAIRY PRODUCTS,88,B,N,10.000,CT,52,9,DAIRY,131062,N,1.000,1.000,un,2,Food,N,0
253618,6881011143,59.9400,2252,4.0000,31.8800,31.8800,un,7.9700,MILK HOMO 4L- JUG,2023-05-01,SAPUTO DAIRY PRODUCTS,23,B,N,16.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
253622,6881114633,269.0800,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-05-04,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
253619,6881011227,174.1400,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-05-05,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
253660,6881114682,370.7000,2252,4.0000,31.8800,31.8800,un,7.9700,MILK HOMO 4L- JUG,2023-05-06,SAPUTO DAIRY PRODUCTS,92,B,N,16.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
253620,6881011255,255.3400,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-05-08,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
253636,6881011298,98.3000,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-05-10,SAPUTO DAIRY PRODUCTS,22,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
253944,6881114781,126.5800,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-05-11,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
253959,6881114827,385.8000,2252,6.0000,47.8200,47.8200,un,7.9700,MILK HOMO 4L- JUG,2023-05-13,SAPUTO DAIRY PRODUCTS,92,B,N,24.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
253943,6881011370,267.1800,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-05-15,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
253960,6881114877,263.2600,2252,4.0000,31.8800,31.8800,un,7.9700,MILK HOMO 4L- JUG,2023-05-16,SAPUTO DAIRY PRODUCTS,92,B,N,16.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254440,6881011415,303.9200,2252,4.0000,31.8800,31.8800,un,7.9700,MILK HOMO 4L- JUG,2023-05-17,SAPUTO DAIRY PRODUCTS,92,B,N,16.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254405,6881010260,258.0000,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-05-17,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
253958,6881011410,121.1000,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-05-17,SAPUTO DAIRY PRODUCTS,22,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254403,6881114977,142.1700,2252,3.0000,23.9100,23.9100,un,7.9700,MILK HOMO 4L- JUG,2023-05-20,SAPUTO DAIRY PRODUCTS,23,B,N,12.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254406,6881113555,322.5200,2252,4.0000,31.8800,31.8800,un,7.9700,MILK HOMO 4L- JUG,2023-05-21,SAPUTO DAIRY PRODUCTS,23,B,N,16.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254441,6881115025,350.2000,2252,4.0000,31.8800,31.8800,un,7.9700,MILK HOMO 4L- JUG,2023-05-23,SAPUTO DAIRY PRODUCTS,92,B,N,16.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254437,6881011521,107.0800,2252,1.0000,7.9700,7.9700,un,7.9700,MILK HOMO 4L- JUG,2023-05-24,SAPUTO DAIRY PRODUCTS,22,B,N,4.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254404,6881011520,217.5600,2252,4.0000,31.8800,31.8800,un,7.9700,MILK HOMO 4L- JUG,2023-05-24,SAPUTO DAIRY PRODUCTS,23,B,N,16.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254442,6881115075,275.1600,2252,6.0000,47.8200,47.8200,un,7.9700,MILK HOMO 4L- JUG,2023-05-25,SAPUTO DAIRY PRODUCTS,92,B,N,24.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254938,6881011561,269.4200,2252,4.0000,31.8800,31.8800,un,7.9700,MILK HOMO 4L- JUG,2023-05-26,SAPUTO DAIRY PRODUCTS,92,B,N,16.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254917,6881011562,193.8200,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-05-26,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254939,6881115132,288.2800,2252,6.0000,47.8200,47.8200,un,7.9700,MILK HOMO 4L- JUG,2023-05-27,SAPUTO DAIRY PRODUCTS,92,B,N,24.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254918,6881011597,226.4400,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-05-29,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254940,6881011601,299.5500,2252,3.0000,23.9100,23.9100,un,7.9700,MILK HOMO 4L- JUG,2023-05-29,SAPUTO DAIRY PRODUCTS,92,B,N,12.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254919,6881011643,258.5800,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-05-31,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254941,6881011682,316.1000,2252,4.0000,31.8800,31.8800,un,7.9700,MILK HOMO 4L- JUG,2023-06-02,SAPUTO DAIRY PRODUCTS,92,B,N,16.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254942,6881115285,155.1200,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-06-03,SAPUTO DAIRY PRODUCTS,92,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254920,6881011719,223.7400,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-06-05,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
254943,6881011767,310.5800,2252,6.0000,47.8200,47.8200,un,7.9700,MILK HOMO 4L- JUG,2023-06-07,SAPUTO DAIRY PRODUCTS,92,B,N,24.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
255058,6881011802,240.8700,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-06-09,SAPUTO DAIRY PRODUCTS,92,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
255052,6881011805,150.4400,2252,3.0000,23.9100,23.9100,un,7.9700,MILK HOMO 4L- JUG,2023-06-09,SAPUTO DAIRY PRODUCTS,23,B,N,12.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
255059,6881115435,304.7500,2252,6.0000,47.8200,47.8200,un,7.9700,MILK HOMO 4L- JUG,2023-06-10,SAPUTO DAIRY PRODUCTS,92,B,N,24.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
255053,6881011837,169.8800,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-06-12,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
255303,6881011879,126.5800,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-06-14,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
255314,6881011920,308.3800,2252,4.0000,31.8800,31.8800,un,7.9700,MILK HOMO 4L- JUG,2023-06-16,SAPUTO DAIRY PRODUCTS,92,B,N,16.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
255304,6881011923,221.7000,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-06-16,SAPUTO DAIRY PRODUCTS,23,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
255315,6881115585,174.3000,2252,4.0000,31.8800,31.8800,un,7.9700,MILK HOMO 4L- JUG,2023-06-17,SAPUTO DAIRY PRODUCTS,92,B,N,16.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
255470,6881012003,258.6200,2252,2.0000,15.9400,15.9400,un,7.9700,MILK HOMO 4L- JUG,2023-06-21,SAPUTO DAIRY PRODUCTS,92,B,N,8.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
255305,6881012000,134.5400,2252,1.0000,7.9700,7.9700,un,7.9700,MILK HOMO 4L- JUG,2023-06-21,SAPUTO DAIRY PRODUCTS,23,B,N,4.000,4L,52,9,DAIRY,130560,N,4.000,1.000,CT,2,Food,N,0
255219,2327603,505.7400,2168,6.0000,77.9400,77.9400,bag,12.9900,MILK POWDER SKIM INST,2023-06-19,CANTEEN OF CANADA  LTD,88,B,N,3.000,bag,650,9,DAIRY,,N,0.500,1.000,bag,2,Food,N,0
254492,9001891891,1061.3400,49633,1.0000,28.1100,28.1100,cs,28.1100,MILK SOY BARISTA BLEND,2023-05-23,GORDON FOOD SERVICE (GFS),27,B,Y,11.352,ea,26,9,DAIRY,1167932,N,0.946,12.000,cs,2,Food,N,0
