ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-53630,,SNACK LENTILS BBQ 140G,12.0,ea,1.0,ea,CANDIES SNACKS
I-53632,,SNACK LENTILS LIGHT SALT 140G,12.0,ea,1.0,ea,CANDIES SNACKS
I-53031,,SNACK LENTILS LIGHTLY SALTED,12.0,ea,1.0,ea,CANDIES SNACKS
I-53631,,SNACK LENTILS S&V 140G,12.0,ea,1.0,ea,CANDIES SNACKS
I-42901,,SNACK WHOLESOME YOGI,20.0,each,1.0,ea,CANDIES SNACKS
I-2809,,SOYBEAN ROASTED BBQ,12.0,CT,1.0,CT,FOOD - GROCERY
I-5169,,SPICY CALIFORNIA ROLL 9PC,1.0,pak,1.0,CT,SUSHI
I-5168,,SPICY SHRIMP MANGO ROLL,1.0,pak,1.0,pak,SUSHI
I-53017,,SPREAD ALMOND ,60.0,pak,1.0,pak,FOOD - GROCERY
I-4450,,SPROUTS ALFALFA BC,12.0,CT,1.0,CT,PRODUCE
I-53146,,SUSHI TOKYO COMBO,1.0,pak,1.0,pak,SUSHI
I-33776,,TERIYAKI BOWL WILD PINK SALMON,1.0,each,1.0,CT,SUSHI
I-3105,,TOFU DESSERT ALMOND ,24.0,pak,1.0,pak,FOOD - GROCERY
I-3107,,TOFU DESSERT COCONUT,24.0,pak,1.0,pak,FOOD - GROCERY
I-5172,,VEGETABLE SALAD SUSHI ROLL ,1.0,pak,1.0,pak,SUSHI
I-2772,,WRAP BEEF ,1.0,CT,1.0,CT,FOOD - GROCERY
I-2774,,WRAP SPINACH AND CHICKPEA WRAP,1.0,CT,1.0,CT,FOOD - GROCERY
I-7169,,WRAP VEGGIE,1.0,CT,1.0,CT,FOOD - GROCERY
I-14189,,YOGURT BLUEBERRY 175G,1.0,CT,1.0,CT,DAIRY
I-2196,,YOGURT FF PEACH 175G ,1.0,CT,1.0,CT,DAIRY
I-2197,,YOGURT FF RASPBERRY 175G,1.0,CT,1.0,CT,DAIRY
I-2199,,YOGURT FLDBRY STIRRED 175G ,1.0,CT,1.0,CT,DAIRY
I-32226,,YOGURT GREEK ALT BLACKCHERRY ,12.0,ea,1.0,ea,DAIRY
I-32227,,YOGURT GREEK ALT BLUEBERRY,12.0,ea,1.0,ea,DAIRY
I-32228,,YOGURT GREEK ALT PEACH ,12.0,ea,1.0,ea,DAIRY
I-32229,,YOGURT GREEK ALT STRAWBERRY ,12.0,ea,1.0,ea,DAIRY
I-11662,,YOGURT PEACH 175G STIRRED,1.0,CT,1.0,CT,DAIRY
I-20321,,YOGURT STR STIRRED 175GR,1.0,CT,1.0,CT,DAIRY
I-2198,,YOGURT STRAWBERRY STIRRED 175G,1.0,CT,1.0,CT,DAIRY
I-3120,,BANANA CHIP,6.35,Kg,1.0,Kg,FOOD - GROCERY
I-38906,,BASIL RUBBED,1.0,each,200.0,g,SPICES
I-2245,,CHEESE COTTAGE 2% 3.5KG ,3.5,Kg,1.0,Kg,DAIRY
I-2128,,CHEESE GORGONZOLA,1.0,Kg,1.0,Kg,DAIRY
I-4020,,CHICK GROUND -COMBO ,1.0,Kg,1.0,Kg,POULTRY
I-3631,,CURRY POWDER SHAKER TFC,20.0,ea,500.0,g,SPICES
I-15197,,EGGPLANT,30.0,each,1.0,each,PRODUCE
I-29242,,Granola 2kg,1.0,ea,2.0,Kg,PRODUCTION FOOD
I-17675,,HAM PROSCIUTTO DELI READY GOLD,1.0,Kg,1.0,Kg,MEAT
I-4736,,MUSHROOMS SHIMEJI BROWN IM,1.0,pak,5.0,oz,PRODUCE
I-6014,,OLIVE BLACK RIPE SLCD TFC,6.0,LG CAN,2.84,L,FOOD - GROCERY
I-2910,,OLIVE MIXED MEDIT PIT,1.0,Kg,1.0,Kg,FOOD - GROCERY
I-4761,,ORANGES (113CT) US,5.0,lb,1.0,lb,PRODUCE
I-48542,,PASTE CHILI BEAN ,30.0,lb,2.267,Kg,FOOD - GROCERY
I-17581,,ROCKFISH FLT SEACHOICE YEL OW,1.0,lb,1.0,lb,SEAFOOD
I-2314,,SALAMI CERVELAT ,1.0,Kg,1.0,Kg,DELI & PREPARED MEAT
I-3536,,SAUCE PONZU CITRUS SOY,6.0,pak,1.89,L,FOOD - GROCERY
I-3553,,SAUCE SOY TAMARI ORG G/FREE,11.34,L,1.0,L,FOOD - GROCERY
I-6432,,SAUSAGE CHORIZO FRZN,5.5,Kg,1.0,Kg,MEAT
I-5020,,SOYBEAN EDAMAME FZN IN SHELL,20.0,pak,500.0,g,PRODUCE
I-13256,,SPROUTS MIXED BEAN,5.0,lb,1.0,lb,PRODUCE
I-40435,,VADOUVAN FRENCH CURRY,1.0,each,454.0,g,SPICES
I-31900,,WINE COOKING CHINESE,1.0,bottle,6.0,L,FOOD - GROCERY
I-2171,,YOGURT STRAWB POUCH,4.0,POUCH,2.0,Kg,DAIRY
I-52884,,YOGURT VANILLA STR 4KG TUB,1.0,4KG,4.0,Kg,DAIRY
I-8042,,APPLES GRANNY SMITH US  113 CT,113.0,CT,1.0,CT,PRODUCE
I-4473,,AVOCADO (20CT) MX,20.0,CT,1.0,HEAD,PRODUCE
I-3740,,BAR APPLE CINN GF,30.0,CT,1.0,CT,CANDIES SNACKS
I-16353,,BEEF JERKY ORIGINAL 30G,1.0,CT,1.0,CT,"JERKY, PEPPERONI"
I-11804,,CAKE SHEET - BUTTERTART BARS,2.0,CAKE,48.0,ea,BAKED GOODS
I-28508,,"CAKE|Carrot 9"" Square",1.0,ea,1.0,ea,PRODUCTION FOOD
I-28507,,CAKE|Carrot 9x13,1.0,ea,1.0,ea,PRODUCTION FOOD
I-28503,,CAKE|Chocolate 9 round,1.0,ea,1.0,ea,PRODUCTION FOOD
I-28502,,CAKE|Chocolate 9x13,1.0,ea,1.0,ea,PRODUCTION FOOD
I-28490,,CAKE|Vanilla 9 Square,1.0,ea,1.0,ea,PRODUCTION FOOD
I-28489,,CAKE|Vanilla 9x13,1.0,ea,1.0,ea,PRODUCTION FOOD
I-4579,,"CARROTS MATCH 1/8 X 2 H/CUS""",5.0,lb,1.0,lb,PRODUCE
I-2107,,CHEESE CAMEMBERT DANISH,12.0,TUB,125.0,g,DAIRY
I-21237,,CHIP 372g REST HINT OF LIME,1.0,ea,1.0,ea,"CHIPS, PRETZELS, NUTS"
I-17687,,CHIPS COCONUT ,24.0,ea,1.0,ea,BAKED GOODS
I-6144,,CK BAR GRANOLA,1.0,CT,1.0,CT,PREP
I-6107,,CK CAKE PONDEROSA SLICE,1.0,slice,1.0,slice,PREP
I-6145,,CK COOKIE CHOC CHIP 1/2 DOZ,6.0,CT,1.0,CT,PREP
I-1634,,COKE ZERO 500ML,24.0,500ML,1.0,500ML,BEVERAGE
I-28407,,COOKIES|Chocolate Chip 6ea,6.0,ea,1.0,ea,PRODUCTION FOOD
I-3238,,CRACKER TABLE WATER BITE SIZE,12.0,pak,1.0,pak,FOOD - GROCERY
I-4352,,FENNEL 12 CT ,12.0,CT,1.0,CT,PRODUCE
I-1941,,FRUIT & NUT TRAIL MIX LG,1.0,CT,1.0,CT,UCARE
I-37128,,G&G- Dip Hummus Beet,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37125,,G&G- HMR Pasta,1.0,ea,1.0,ea,PRODUCTION FOOD
I-28678,,G&G- Salad Mediterranean Chop,1.0,ea,1.0,ea,PRODUCTION FOOD
I-45536,,G&G-HMR Meat Ball & Pasta,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37141,,G&G-Pot Cruchy Raw Root Veg,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37139,,G&G-Pot Veggie Crudite,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37117,,G&G-Salad Berries&Quinoa,1.0,ea,1.0,ea,PRODUCTION FOOD
I-45910,,G&G-Sand Veggie Delight ,1.0,ea,1.0,ea,PRODUCTION FOOD
I-39064,,G&G|BWrap|Ham & Cheese,1.0,ea,1.0,ea,PRODUCTION FOOD
I-39063,,G&G|BWrap|Mediterranean,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37124,,G&G|HMR|Chickpea Curry,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37122,,G&G|Pot|Chia Pudding,1.0,ea,1.0,ea,PRODUCTION FOOD
I-45533,,G&G|Pot|Matcha Chia,1.0,each,1.0,ea,PRODUCTION FOOD
I-37119,,G&G|Pot|Over Night Oat ,1.0,ea,1.0,ea,PRODUCTION FOOD
I-45531,,G&G|Pot|Overnight Quinoa,1.0,ea,1.0,each,PRODUCTION FOOD
I-28691,,G&G|Pot|Tropical Fruit,1.0,ea,1.0,ea,PRODUCTION FOOD
I-28689,,G&G|Pot|Wild Berry,1.0,ea,1.0,ea,PRODUCTION FOOD
I-45659,,G&G|Pot|Yogurt Berries,1.0,ea,1.0,ea,PRODUCTION FOOD
I-52132,,G&G|Salad Cobb,1.0,ea,1.0,ea,PRODUCTION FOOD
I-52131,,G&G|Salad Cobb w/Chicken,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37115,,G&G|Salad|Fiesta,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37114,,G&G|Salad|Fiesta w/Chicken,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37113,,G&G|Salad|Kale Caesar,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37112,,G&G|Salad|Kale Caesar w/Chick,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37111,,G&G|Salad|Med Chickpea,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37110,,G&G|Salad|Med Chickpea w/sal,1.0,ea,1.0,ea,PRODUCTION FOOD
I-28677,,G&G|Salad|Nicoise ,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37109,,G&G|Salad|Nicoise w/Tofu,1.0,ea,1.0,ea,PRODUCTION FOOD
I-45530,,G&G|Salad|Super Food,1.0,ea,1.0,ea,PRODUCTION FOOD
I-45529,,G&G|Salad|Super Food w/salm,1.0,ea,1.0,each,PRODUCTION FOOD
I-37136,,G&G|Sand|Bacon Tomato,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37134,,G&G|Sand|Chicken Cranchier,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37133,,G&G|Sand|Egg Salad,1.0,ea,1.0,ea,PRODUCTION FOOD
I-37129,,G&G|Sand|Salmon Salad,1.0,ea,1.0,ea,PRODUCTION FOOD
I-4663,,GRAPEFRUIT PINK (36 CT)US,32.0,CT,1.0,CT,PRODUCE
1c,,HALLS COUGH TABLETS REGULAR,1.0,each,1.0,ea,UCARE
I-37880,,HONEY LIQUID BLUEBERRY,12.0,Kg,1.0,Kg,FOOD - GROCERY
I-1775,,HOT CHOC INSTANT PTN,300.0,PTN,1.0,PTN,BEVERAGE
I-1779,,HOT CHOC LT INST PORT,300.0,pak,1.0,pak,BEVERAGE
I-1816,,JUICE ORANGE CONC 5+1 TFC,4.0,JUG,2.66,L,BEVERAGE
I-4711,,LETTUCE ARTISAN/TUSCAN,16.0,CT,1.0,CT,PRODUCE
I-44632,,MATCHA POWDER,1.0,ea,1000.0,g,SPICES
555,,NATURE VLY TRAIL MIX DARK CHOC,12.0,ea,1.0,ea,UCARE
I-4765,,ORANGES SUNKISTUS 138,138.0,CT,1.0,CT,PRODUCE
I-4404,,PEARS D'ANJOU RED US#1 55 CT ,40.0,lb,5.0,CT,PRODUCE
I-4800,,PINEAPPLE CHUNKS CD US,24.0,lb,1.0,lb,PRODUCE
I-3488,,RICE WILD NON ORGAN,5.0,lb,1.0,lb,FOOD - GROCERY
I-21263,,SALSA OD MILD 430ml,1.0,ea,1.0,ea,FOOD - GROCERY
I-1400,,SQUARE GF CHOC BROWNIE RTC,24.0,CT,1.0,CT,BAKED GOODS
I-11806,,SQUASH BUTTERNUT WINTER UBC,1.0,lb,1.0,lb,PRODUCE
I-1863,,STEAZ PEACH,12.0,473ML,1.0,473ML,BEVERAGE
I-1865,,STEAZ ZERO CAL CITRUS ICD TEA,12.0,473ML,1.0,473ML,BEVERAGE
I-48727,,VAL|G&G|Val Chia Pudding,1.0,ea,1.0,ea,PRODUCTION FOOD
I-24279,,VALENTINES COOKIE JAM FILLED,6.0,ea,1.0,ea,BAKED GOODS
I-16211,,VALENTINES RICE CRISPY HEART,6.0,ea,1.0,ea,FOOD - GROCERY
I-11673,,WATER DASANI SPARKLING BERY,12.0,355ML,1.0,bottle,BEVERAGE
I-11672,,WATER DASANI SPARKLING LIME,12.0,bottle,1.0,bottle,BEVERAGE
I-1674,,WATER VITAMIN ESNTL,12.0,591ML,1.0,591ML,BEVERAGE
I-32377,,Xmas Gingerbread Man,12.0,each,1.0,ea,ZDONT USE FOOD
I-3237,,CRACKER SODA SALTED IND TFC,500.0,pak,1.0,pak,FOOD - GROCERY
I-54749,,CHEESE CHED MONT JACK SHRD BLD,2.0,bag,2.5,Kg,DAIRY
I-26462,,CHIPS COCONUT RIBBON,1.0,bag,1000.0,g,BAKED GOODS
I-18791,,CORN DOG MINI,100.0,ea,1.0,CT,FOOD - GROCERY
I-4620,,HERB CILANTRO BC,30.0,CT,1.0,CT,PRODUCE
I-3341,,LENTILS RED SPLIT,10.0,Kg,1.0,Kg,FOOD - GROCERY
I-4844,,LETTUCE ROMAINE HEARTSUS,12.0,PAK 3,3.0,HEAD,PRODUCE
I-10760,,LETTUCE SWISS CHARD RED ,3.0,HEAD,1.0,HEAD,PRODUCE
I-11656,,PEARS BARTLETT F/XF 120CT,120.0,each,1.0,CT,PRODUCE
I-4951,,"YAMS DICED 3/4 --""",5.0,lb,1.0,lb,PRODUCE
I-49320,,BUN SLIDER WHOLE WHEAT,1.0,DOZ,12.0,ea,FOOD - GROCERY
I-3966,,CHICK MEAT BALL 150-156CT,4.0,Kg,1.0,Kg,POULTRY
I-13327,,COFFEE LUSH 42 X 110G,42.0,pak,1.0,pak,FAIR TRADE
I-53629,,JALAPENO BOTTLECAPS APPETIZER,2.0,pak,1.14,Kg,SEAFOOD
I-16231,,ONIONS RINGS BLACK & TAN ,12.0,lb,1.0,lb,PRODUCE
I-17673,,"PEPPERONI SLICED 3""",4.0,Kg,1.0,Kg,MEAT
I-4798,,PINEAPPLE CHUNKS SUN RICH #14,32.0,lb,1.0,lb,PRODUCE
I-53709,,THYME BULK,5.0,lb,1.0,lb,SPICES
I-4255,,APPLES CA AMBROSIA F/XF 100 CT,100.0,CT,1.0,CT,PRODUCE
I-13253,,APPLES GRANNY SMITH 88CT,88.0,CT,1.0,ea,PRODUCE
I-7957,,APRICOTS DRIED TFC BULK,12.0,pak,0.45,Kg,FOOD - GROCERY
I-1247,,BAGUETTE PARISIEN MULTIGRAIN ,1.0,CT,1.0,CT,BREAD
I-53706,,BAY LEAF BULK,5.0,lb,1.0,lb,SPICES
I-3846,,BEEF LEAN GRD COMMERCIAL,5.0,Kg,1.0,Kg,MEAT
I-2572,,BISCUIT BUTTERMILK,70.0,CT,1.0,CT,BREAD
I-11048,,CARROTS UBC ,1.0,lb,1.0,lb,PRODUCE
I-22486,,CHEESE MONT JACK SHRED WHT,5.0,Kg,1000.0,g,DAIRY
I-2189,,CHEESE RICOTTA 12X500G,12.0,CT,500.0,g,DAIRY
I-3232,,COUSCOUS MED,1.0,bag,10.0,Kg,FOOD - GROCERY
I-18913,,CRAB SHELLS OW,1.0,lb,1.0,lb,SEAFOOD
I-6832,,CUMIN GRND,1.0,pak,567.0,g,SPICES
I-2083,,EGG FREE RANGE MAPLE CARTON,15.0,DOZ,12.0,CT,DAIRY
I-19631,,FENUGREEK LEAVES DRY,1.0,ea,454.0,g,SPICES
I-7725,,HERB THYME FRESH,8.0,oz,1.0,oz,PRODUCE
I-4696,,JICAMA(40 LBS)MX,1.0,lb,1.0,lb,PRODUCE
I-1827,,JUICE TOMATO CAN,6.0,LG CAN,2.84,L,BEVERAGE
I-3843,,LAMB GRDFR,1.0,Kg,1.0,Kg,MEAT
I-43653,,"LAMB STEW 3/4""",25.0,Kg,1.0,Kg,MEAT
I-19632,,LEMONS PRESERVED WHOLE,3.0,pak,2500.0,g,PRODUCE
I-4480,,LETTUCE FRISEE BABY US,12.0,CT,1.0,CT,PRODUCE
I-1373,,LOAF MULTIGRAIN BREAD,6.0,LOAF,1.0,LOAF,BREAD
I-34956,,MUSTARD SEED YELLOW WHL,1.0,each,454.0,g,SPICES
I-2659,,PEROGY POTATO ONION CKD 180CT,5.5,Kg,1.0,Kg,FOOD - GROCERY
I-4809,,"POTATO DICED 3/4 BC""",5.0,lb,1.0,lb,PRODUCE
I-4817,,POTATO RED MEDIUM BC,50.0,lb,1.0,lb,PRODUCE
I-4820,,POTATO YELLOW FLESH LARGE BC,50.0,lb,1.0,lb,PRODUCE
I-8109,,PRAWN B/TIG PD T/ON 26/30 OW,1.0,lb,1.0,lb,SEAFOOD
I-13904,,PUMPKIN ROUGE VIF D'ETEMP UBC,1.0,lb,1.0,lb,PRODUCE
I-3015,,PUMPKIN SEEDS 1 KG,1.0,Kg,1.0,Kg,FOOD - GROCERY
I-13229,,RADISH TRIMMED H/C,5.0,lb,1.0,lb,PRODUCE
I-3475,,RICE ARBORIO,12.0,Kg,1.0,Kg,FOOD - GROCERY
I-3485,,RICE MIX LONG GRAIN WILD NAT,20.0,Kg,1.0,Kg,FOOD - GROCERY
I-50751,,SAGE WHOLE,1.0,SM SKR,200.0,g,SPICES
I-10483,,SAL SMK CANDY NUGGET OW,1.0,lb,1.0,lb,SEAFOOD
I-50077,,SQUASH VARIETY,1.0,lb,1.0,lb,PRODUCE
I-12324,,TOFU SMOKED ROBERT ASHTON,10.0,Kg,1.0,Kg,FOOD - GROCERY
I-3683,,TOMATO SUNDRD JULIENNE,2.27,Kg,1.0,Kg,FOOD - GROCERY
I-3693,,VINEGAR CHAMPAGNE,6.0,L,1.0,L,FOOD - GROCERY
I-32263,,WONTON SHRIMP AND PORK O/W,280.0,ea,1.0,ea,FOOD - GROCERY
