ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-2824,55,VITA GUAVA,48.0,CT,1.0,CT,BEVERAGE
I-2825,43,VITA HONEY CHRYSANTHEMUM,48.0,CT,1.0,CT,BEVERAGE
I-42770,55,VITA JASMINE TEA UNSWT,24.0,CT,1.0,CT,BEVERAGE
I-2827,55,VITA LIME LEMON TEA,48.0,CT,1.0,CT,BEVERAGE
I-2828,55,VITA LYCHEE,48.0,CT,1.0,CT,BEVERAGE
I-2829,55,VITA MANGO,48.0,CT,1.0,CT,BEVERAGE
I-2830,55,VITA ORANGE ,48.0,CT,1.0,CT,BEVERAGE
I-40911,30,VITA SOY BLACK ,48.0,CT,1.0,CT,BEVERAGE
I-2833,52,VITA SOY CHOCOLATE SOYA DRINK,48.0,CT,1.0,CT,BEVERAGE
I-2834,30,VITA SOY COCONUT SOYA DRINK,48.0,CT,1.0,CT,BEVERAGE
I-2835,43,VITA SOY LESS SUGAR,48.0,CT,1.0,CT,BEVERAGE
I-2836,30,VITA SOY MALT,48.0,CT,1.0,CT,BEVERAGE
I-2837,30,VITA SOY MELON SOYA DRINK,48.0,CT,1.0,CT,BEVERAGE
I-21400,30,VITA SOY PLAIN,48.0,CT,1.0,CT,BEVERAGE
I-2831,43,VITA SUGAR CANE,48.0,CT,1.0,CT,BEVERAGE
I-14020,55,WATER COCONUT ZICO ORIGINAL,12.0,CT,1.0,CT,BEVERAGE
I-1656,55,WATER EVIAN 12/1L ,12.0,1L,1.0,bottle,BEVERAGE
I-1655,55,WATER EVIAN 500ML,24.0,500ML,1.0,bottle,BEVERAGE
I-52260,55,WATER FRESCA BLACK CHERR CIT,12.0,ea,1.0,ea,BEVERAGE
I-52258,55,WATER FRESCA GRAPEFRUIT,12.0,ea,1.0,ea,BEVERAGE
I-52259,55,WATER FRESCA PEACH CITRUS,12.0,ea,1.0,ea,BEVERAGE
I-43249,55,WATER FRUIT 500ML BLACK CHERRY,12.0,500ML,1.0,bottle,BEVERAGE
I-43250,55,WATER FRUIT 500ML PEACH MANGO,12.0,500ML,1.0,bottle,BEVERAGE
I-63090,55,WATER SMART ALKALINE,12.0,ea,1.0,ea,BEVERAGE
I-63017,55,WATER SMART ANTIOXID,12.0,ea,1.0,ea,BEVERAGE
I-52771,55,WATER SMART SPARKLING FUJI ,12.0,each,1.0,each,BEVERAGE
I-52707,55,WATER SMART SPARKLING STRW ORG,12.0,each,1.0,each,BEVERAGE
I-1672,55,WATER VITAMIN DEFEN,12.0,591ML,1.0,591ML,BEVERAGE
I-1678,55,WATER VITAMIN RESTO,12.0,591ML,1.0,591ML,BEVERAGE
I-31096,55,WATER VITAMIN SHINE,12.0,ea,1.0,ea,BEVERAGE
I-1682,55,WATER VITAMIN Z GO G,12.0,591ML,1.0,591ML,BEVERAGE
I-13275,55,WATER VITAMIN ZERO RISE,12.0,591ML,1.0,591ML,BEVERAGE
I-47310,55,WATER VITAMIN ZERO SQUEEZED,8.0,ea,1.0,ea,BEVERAGE
I-1676,55,WATER VITAMIN*MEGA,12.0,591ML,1.0,591ML,BEVERAGE
I-61409,5,WF Popcorn Microwave Butter,12.0,each,1.0,pak,FOOD - GROCERY
I-3031,24,WHEAT BERRIES HARD,2.0,Kg,1.0,Kg,FOOD - GROCERY
I-11791,55,YERBA MATE CLASSIC GOLD 355ML,12.0,each,1.0,each,BEVERAGE
I-11792,55,YERBA MATE CRAN POM 355ML,12.0,each,1.0,each,BEVERAGE
I-11795,55,YERBA MATE ENLIGHTEN MINT 458M,12.0,each,1.0,each,BEVERAGE
I-11793,55,YERBA MATE LEMON ELATION 458ML,12.0,each,1.0,each,BEVERAGE
I-2170,10,YOGURT DRINK ASST,12.0,PTN,1.0,PTN,DAIRY
I-2195,10,YOGURT FF FRENCH VANILA 175G ,1.0,CT,1.0,CT,DAIRY
I-17692,10,YOGURT SOY BLUEBERRY,12.0,ea,1.0,ea,DAIRY
I-68112,10,YOGURT YOGGU VANILLA COCONUT,3.5,Kg,1.0,Kg,DAIRY
I-10491,31,ZUCCHINI,5.0,lb,1.0,lb,PRODUCE
