ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-38808,24,BS|Cookies|Sugar Pumpkin 6ea,6,ea,1,ea,PRODUCTION FOOD
I-32377,24,Xmas Gingerbread Man,12,each,1,ea,ZDONT USE FOOD
I-29232,24,BUN|Cinnamon |LG 6ea|Unbake,6,ea,1,ea,PRODUCTION FOOD
I-46907,24,Brownies-Blackbean Square 6ea,6,ea,1,ea,PRODUCTION FOOD
I-12910,24,WAFFLE MIX ONE STEP,6,CT,5,lb,BAKING-RAW INGREDIENTS
I-1478,24,DÉCOR WAFERS DARK,5000,g,1,g,BAKING-RAW INGREDIENTS
I-1122,24,FRENCH TOAST CINNAMON SWIRL,1,cs,100,CT,FOOD - GROCERY
I-45821,24,FLOUR W/W COARSE,20,Kg,1,Kg,FOOD - GROCERY
I-49320,24,BUN SLIDER WHOLE WHEAT,1,DOZ,12,ea,FOOD - GROCERY
I-2774,24,WRAP SPINACH AND CHICKPEA WRAP,1,CT,1,CT,FOOD - GROCERY
I-2933,24,ROTI PRATA TYJ GOLDGATE,24,CT,5,ea,FOOD - GROCERY
I-3090,24,NOODLES WON TON ,4,bag,5,lb,FOOD - GROCERY
I-3237,24,CRACKER SODA SALTED IND TFC,500,pak,1,pak,FOOD - GROCERY
I-3238,24,CRACKER TABLE WATER BITE SIZE,12,pak,1,pak,FOOD - GROCERY
I-3292,24,FLOUR GF ALL PURPOSE ,10,Kg,1,Kg,FOOD - GROCERY
I-42272,24,NOODLES PANCIT BIHON ,30,pak,227,g,FOOD - GROCERY
I-43887,24,SPAETZLE HOME STYLE,12,pak,0.5,Kg,FOOD - GROCERY
I-14278,25,NOODLE RICE VERMICELLI,1,CT,0.5,Kg,FOOD - GROCERY
I-16211,25,VALENTINES RICE CRISPY HEART,6,ea,1,ea,FOOD - GROCERY
I-19295,25,NOODLES RICE MED,30,lb,1,lb,FOOD - GROCERY
I-23748,25,RICE PAPER WRAP,5448,g,1,g,FOOD - GROCERY
I-3187,25,CEREAL RICE CHEX G/FREE,14,bag,365,g,FOOD - GROCERY
I-3189,25,CEREAL RICE KRISPIES POUCH TFC,6,POUCH,700,g,FOOD - GROCERY
I-3475,25,RICE ARBORIO,12,Kg,1,Kg,FOOD - GROCERY
I-3481,25,RICE LONG GRAIN PARBOILED TFC,20,Kg,1,Kg,FOOD - GROCERY
I-3485,25,RICE MIX LONG GRAIN WILD NAT,20,Kg,1,Kg,FOOD - GROCERY
I-3488,25,RICE WILD NON ORGAN,5,lb,1,lb,FOOD - GROCERY
I-35793,25,NOODLES RICE LAI FEN  ,13607,g,1,g,FOOD - GROCERY
I-57682,25,BS|Rice Krispies (6ea),6,each,1,each,PRODUCTION FOOD
I-22493,26,HEMP HEARTS BULK ORGANIC,1,bag,2.27,Kg,FOOD - GROCERY
I-22494,26,FLAX SEED,4,bag,680,g,FOOD - GROCERY
I-2992,26,NUT HAZELNUTS SHELLED 2 KG,2,Kg,1,Kg,FOOD - GROCERY
I-3015,26,PUMPKIN SEEDS 1 KG,1,Kg,1,Kg,FOOD - GROCERY
I-3379,26,NUT PECAN HALVES TFC,3,Kg,1,Kg,FOOD - GROCERY
I-3587,26,SEED POPPY WHOLE,12,ea,640,g,FOOD - GROCERY
I-41800,26,BAR KIND ALMOND & COCONUT,12,ea,1,ea,FOOD - GROCERY
I-41803,26,BAR KIND ALMOND MINT DARK CHOC,12,ea,1,ea,FOOD - GROCERY
I-41804,26,BAR KIND ALMOND MOCHA DK CHOC,12,ea,1,ea,FOOD - GROCERY
I-41805,26,BAR KIND CARAMEL ALMOND,12,ea,1,each,FOOD - GROCERY
I-41807,26,BAR KIND HNY RSTD NUTS SALT,12,ea,1,ea,FOOD - GROCERY
I-53017,26,SPREAD ALMOND ,60,pak,1,pak,FOOD - GROCERY
I-8077,26,NUT CASHEWS ,5,Kg,1,Kg,FOOD - GROCERY
I-41633,26,DDP BULK CHOC ALMOND BARK,6800,g,1,g,CANDIES SNACKS
I-34860,26,CHIA CUP ORIGINAL,12,ea,1,ea,FOOD - GROCERY
I-34863,26,CHIA CUP MANGO,12,ea,1,ea,FOOD - GROCERY
I-3232,28,COUSCOUS MED,1,bag,10,Kg,FOOD - GROCERY
I-20923,30,YOGURT SOY MULTIPACK,36,CT,1,CT,DAIRY
I-2174,30,MILK SOY 1.89L ORIGINAL GN,1,CT,1.89,L,DAIRY
I-3226,31,COCONUT SHRED UNSWEETENED_ ,3,Kg,1,Kg,FOOD - GROCERY
I-4473,31,AVOCADO (20CT) MX,20,CT,1,HEAD,PRODUCE
I-4560,31,CANTALOUPE US,12,CT,1,CT,PRODUCE
I-4559,31,CANTALOUPES IM,12,CT,1,CT,PRODUCE
I-4669,31,GRAPES GREEN SDLS CH,19,lb,1,lb,PRODUCE
I-4670,31,GRAPES GREEN SDLS US,18,lb,1,lb,PRODUCE
I-4671,31,GRAPES RED SDLSUS,19,lb,1,lb,PRODUCE
I-2613,31,GUAC CALIF SUPREME POUCH FZN,12,lb,1,lb,PRODUCE
I-4702,31,KIWI FRUITUS,36,HEAD,1,HEAD,PRODUCE
I-4691,31,MELON HONEYDEW US,1,ea,1,CT,PRODUCE
I-4739,31,NECTARINES 2 LAYERCH,48,CT,1,CT,PRODUCE
I-4778,31,PEACHES 2 LAYER US,42,CT,1,CT,PRODUCE
I-4781,31,PEARS ANJOUUS 120 CT U.S.,120,CT,1,CT,PRODUCE
I-4783,31,PEARS ASIAN CRYSTAL CI,32,CT,1,CT,PRODUCE
I-11656,31,PEARS BARTLETT F/XF 120CT,120,CT,1,CT,PRODUCE
I-4404,31,PEARS D'ANJOU RED US#1 55 CT ,40,lb,5,CT,PRODUCE
I-4405,31,PEARS RED BARTLETT US#1 55 CT,90,CT,1,CT,PRODUCE
I-4800,31,PINEAPPLE CHUNKS CD US,1,pail,14,lb,PRODUCE
I-4798,31,PINEAPPLE CHUNKS SUN RICH #14,32,lb,1,lb,PRODUCE
I-9689,31,PLUMS 60/65CT,1,ea,1,ea,PRODUCE
I-4412,31,PLUMS ITALIAN V/F,20,lb,1,lb,PRODUCE
I-1506,31,PUREE FRZ BOIRON RASPBERRY,1,Kg,1,Kg,BAKING-RAW INGREDIENTS
I-6014,31,OLIVE BLACK RIPE SLCD TFC,6,LG CAN,2.84,L,FOOD - GROCERY
I-7062,31,OLIVE GREEN SLCD TFC,2,4L,4,L,FOOD - GROCERY
I-16170,31,CHERRY DRIED BING PITTED,2.27,Kg,1000,g,FOOD - GROCERY
I-18635,31,STRUDEL CHERRY MINI,120,ea,1,ea,FOOD - GROCERY
I-2910,31,OLIVE MIXED MEDIT PIT,1,Kg,1,Kg,FOOD - GROCERY
I-3080,31,GUACAMOLE SOUTHWESTERN STYLE ,12,lb,1,lb,FOOD - GROCERY
I-3120,31,BANANA CHIP,6.35,Kg,1,Kg,FOOD - GROCERY
I-32363,31,CHUTNEY MANGO TAMARIND,10,lb,1,lb,FOOD - GROCERY
I-3323,31,JAM BLUEBERRY PURE PORT TFC,200,PTN,1,PTN,FOOD - GROCERY
I-3324,31,JAM MARMORANGE PURE PORT ,200,PTN,1,PTN,FOOD - GROCERY
I-3325,31,JAM RASPBERRY PURE PORT TFC,200,PTN,1,PTN,FOOD - GROCERY
I-3326,31,JAM STRAWBERRY PURE PORT TFC,200,PTN,1,PTN,FOOD - GROCERY
I-3438,31,PEACH SLCD IN PEAR JUICE TF,6,LG CAN,68.498,oz,FOOD - GROCERY
I-3459,31,PINEAPPLE SLCD NAT JUICE TFC,6,LG CAN,2.84,L,FOOD - GROCERY
I-7957,31,APRICOTS DRIED TFC BULK,12,pak,0.45,Kg,FOOD - GROCERY
I-4255,32,APPLES CA AMBROSIA F/XF 100 CT,100,CT,1,CT,PRODUCE
I-4249,32,APPLES FUJI F/XF 113 CT,113,CT,1,CT,PRODUCE
I-4456,32,APPLES FUJI US,64,CT,1,CT,PRODUCE
I-6775,32,APPLES GALA ROYAL ,100,CT,1,CT,PRODUCE
I-4458,32,APPLES GOLDEN DELICIOUSUS,113,CT,1,CT,PRODUCE
I-4970,32,APPLES GRANN SMITH SLCD GRDE A,2,bag,2.5,Kg,PRODUCE
I-13253,32,APPLES GRANNY SMITH 88CT,88,CT,1,ea,PRODUCE
I-8042,32,APPLES GRANNY SMITH US  113 CT,1,cs,113,CT,PRODUCE
I-4459,32,APPLES HONEYCRISP BC,88,CT,1,CT,PRODUCE
I-4460,32,APPLES MACINTOSHBC,5,lb,3,CT,PRODUCE
I-4252,32,APPLES RED DELICIOUS ,100,CT,1,CT,PRODUCE
I-13225,32,APPLES RED DELICIOUS 113CT,1,cs,113,CT,PRODUCE
I-18918,32,APPLES RED SLICES,12,lb,1,lb,PRODUCE
I-12177,32,APPLES SLCD GRANNY SMITH,12,bag,1,Kg,PRODUCE
I-4462,32,APPLES SPARTANK39BC,39,lb,1,lb,PRODUCE
I-2489,33,BANANAS FAIRTRADE,40,lb,3,ea,FAIR TRADE
I-4527,34,BLACKBERRIES ,12,BASKET,1,BASKET,PRODUCE
I-17205,34,BLACKBERRIES -BSKT,1,cs,12,BASKET,PRODUCE
I-7185,34,BLACKBERRIES IQF WHOLE,5,Kg,1,Kg,PRODUCE
I-4530,34,BLUEBERRIES BC,12,BASKET,0.728,lb,PRODUCE
I-4533,34,BLUEBERRIES(12/1PT) BC,1,pt,1,pt,PRODUCE
I-2574,34,BLUEBERRY WHOLE GRADE A IQF,2,bag,2.5,Kg,PRODUCE
I-4979,34,CRANBERRY WHOLE GRADE A IQF,5,Kg,1,Kg,PRODUCE
I-4829,34,RASPBERRIES ( DRISCOLL )US,12,BASKET,1,BASKET,PRODUCE
I-42143,34,RASPBERRY GRADE A IQF,2,bag,2.5,Kg,PRODUCE
I-4438,34,STRAWBERRIES ,1,lb,1,lb,PRODUCE
I-4663,35,GRAPEFRUIT PINK (36 CT)US,32,CT,1,CT,PRODUCE
I-4664,35,GRAPEFRUIT PINK CHOICE US 56CT,56,CT,1,CT,PRODUCE
I-4666,35,GRAPEFRUIT SECTIONS CD US,34,lb,1,lb,PRODUCE
I-11555,35,LEMONS 5lb,5,lb,1,lb,PRODUCE
I-19632,35,LEMONS PRESERVED WHOLE,3,pak,2500,g,PRODUCE
I-13727,35,MANDARINS CHINA 5lb,5,lb,1,lb,PRODUCE
I-4714,35,MANDARINS CHINESECI,16.3,Kg,1,Kg,PRODUCE
I-4761,35,ORANGES (113CT) US,5,lb,1,lb,PRODUCE
I-4765,35,ORANGES SUNKISTUS 138,138,CT,1,CT,PRODUCE
I-4766,35,ORANGES SUNKISTUS 88,88,CT,1,CT,PRODUCE
I-4497,36,BAK CHOY BABY US,30,lb,1,lb,PRODUCE
I-8232,36,CABBAGE SAVOY,12,HEAD,1,CT,PRODUCE
I-4653,36,GAI LAN US,30,lb,1,lb,PRODUCE
I-10282,36,KALE UBC FARM,10,lb,1,lb,PRODUCE
I-4711,36,LETTUCE ARTISAN/TUSCAN,16,CT,1,CT,PRODUCE
I-10278,36,LETTUCE ARUGULA UBC,10,lb,1,lb,PRODUCE
I-10923,36,LETTUCE ARUGULA WILD BABY,2,bag,0.907,lb,PRODUCE
I-4480,36,LETTUCE FRISEE BABY US,12,CT,1,CT,PRODUCE
I-4673,36,LETTUCE GREEN LEAF FILLET US,10,lb,1,lb,PRODUCE
I-11398,36,LETTUCE ROMAINE CHOPPED BC,6,bag,2,lb,PRODUCE
I-4844,36,LETTUCE ROMAINE HEARTSUS,12,PAK 3,3,HEAD,PRODUCE
I-10760,36,LETTUCE SWISS CHARD RED ,1,HEAD,1,HEAD,PRODUCE
I-52244,36,SALAD CELEBRITY SPRING MIX,1,bag,3,lb,PRODUCE
I-4450,36,SPROUTS ALFALFA BC,12,CT,1,CT,PRODUCE
I-4924,37,TOMATOES 6X7 BULK US,25,lb,1,lb,PRODUCE
I-3678,37,TOMATO DCD IN JUICE,6,LG CAN,2.84,L,FOOD - GROCERY
I-3683,37,TOMATO SUNDRD JULIENNE,2.5,Kg,1,Kg,FOOD - GROCERY
I-19711,38,BEETS SHREDDED COARSE,5,lb,1,lb,PRODUCE
I-32246,38,BEETS SHREDDED MATCHSTICK RED,5,lb,1,lb,PRODUCE
I-4563,38,CARROTS BABY PEELED US,5,lb,1,lb,PRODUCE
I-4569,38,"CARROTS DICED 3/4 US""",5,lb,1,lb,PRODUCE
I-4579,38,"CARROTS MATCH 1/8 X 2 H/CUS""",5,lb,1,lb,PRODUCE
I-11048,38,CARROTS UBC ,1,lb,1,lb,PRODUCE
I-4633,38,DAIKON JULIENNE US,5,lb,1,lb,PRODUCE
I-4635,38,DAIKON SHREDDED US,5,lb,1,lb,PRODUCE
I-4658,38,GINGER - 3 LB BOX,5,lb,1,lb,PRODUCE
I-4713,38,LOTUS ROOT(44 LBS)IM,1,lb,1,lb,PRODUCE
I-11553,38,RADISH BUNCH UBC,1,BUNCH,1,BUNCH,PRODUCE
I-4824,38,RADISH JULIENNEUS,5,lb,1,lb,PRODUCE
I-13229,38,RADISH TRIMMED H/C,5,lb,1,lb,PRODUCE
I-9834,38,TURNIP YELLOW,5,lb,1,CT,PRODUCE
I-19615,39,LEEKS UBC,1,lb,1,lb,PRODUCE
I-4741,39,"ONIONS DICED 1/4 CA""",1,lb,1,lb,PRODUCE
I-4756,39,ONIONS PEARL FROZEN ,5,Kg,1,Kg,PRODUCE
I-16231,39,ONIONS RINGS BLACK & TAN ,12,lb,1,lb,PRODUCE
I-21532,40,KIMCHI - 1ST CHOICE CUT VEGAN,8,each,908,g,FOOD - GROCERY
I-48542,40,PASTE CHILI BEAN ,30,lb,2.267,Kg,FOOD - GROCERY
I-6924,40,ANISE (36CT),3,CT,1,HEAD,PRODUCE
I-4599,40,CELERY (36CT) US,36,HEAD,1,HEAD,PRODUCE
I-4601,40,"CELERY DICED 1/4 US""",5,lb,1,lb,PRODUCE
I-4347,40,CUCUMBER LONG ENGLISH ,1,lb,1.25,CT,PRODUCE
I-4348,40,CUCUMBER MINI ,20,lb,1,lb,PRODUCE
I-4629,40,CUCUMBER SHREDDED ,5,lb,1,lb,PRODUCE
I-11562,40,DILL WEED FRESH,1,lb,1,lb,PRODUCE
I-15197,40,EGGPLANT,30,each,1,each,PRODUCE
I-4641,40,"EGGPLANT DICED 3/4 US""",5,lb,1,lb,PRODUCE
I-4352,40,FENNEL 12 CT ,12,CT,1,CT,PRODUCE
I-4620,40,HERB CILANTRO BC,30,CT,1,CT,PRODUCE
I-4621,40,HERB CILANTRO MX,3,BUNCH,1,BUNCH,PRODUCE
I-9326,40,HERB PARSLEY ITALIAN JIT ,3,lb,1,lb,PRODUCE
I-7725,40,HERB THYME FRESH,8,oz,1,oz,PRODUCE
I-4736,40,MUSHROOMS SHIMEJI BROWN IM,6,pak,4,oz,PRODUCE
I-4683,40,"PEPPERS GREEN DICED 1/4 US""",5,lb,1,lb,PRODUCE
I-4684,40,"PEPPERS GREEN DICED 3/4 US""",5,lb,1,lb,PRODUCE
I-4786,40,PEPPERS GREEN LARGE MX,25,lb,1,lb,PRODUCE
I-4689,40,"PEPPERS GREEN SLICED 1/8 US""",5,lb,1,lb,PRODUCE
I-4833,40,"PEPPERS RED DICED 3/4 US""",5,lb,1,lb,PRODUCE
I-13904,40,PUMPKIN ROUGE VIF D'ETEMP UBC,1,lb,1,lb,PRODUCE
I-40609,40,SHISO LEAVES,1,cs,100,CT,PRODUCE
I-11806,40,SQUASH BUTTERNUT WINTER UBC,1,lb,1,lb,PRODUCE
I-19978,40,SQUASH SPAGHETTI UBC,1,lb,1,lb,PRODUCE
I-50077,40,SQUASH VARIETY,1,lb,1,lb,PRODUCE
I-4490,40,SQUASH YELLOW SUMMER BABY,20,lb,1,lb,PRODUCE
I-12164,40,STIRFRY MIX JULIENNE,5,lb,1,lb,PRODUCE
I-4966,40,"ZUCCHINI DICED 3/4 --""",5,lb,1,lb,PRODUCE
I-53629,40,JALAPENO BOTTLECAPS APPETIZER,2,pak,1.14,Kg,SEAFOOD
I-19736,40,CALZONE CHIPOTLE & ARTICHOKE,18,ea,1,ea,FOOD - GROCERY
I-3247,40,PICKLE DILL WHL KOSHER W/GARL,1,pail,72,each,FOOD - GROCERY
I-51149,40,JELLY RED PEPPER,1,JUG,4000,ml,FOOD - GROCERY
I-11516,41,CHIP HARDBITE ALL NATURAL,30,bag,1,bag,"CHIPS, PRETZELS, NUTS"
I-11518,41,CHIP HARDBITE SALT&VIN,30,bag,1,bag,"CHIPS, PRETZELS, NUTS"
I-18634,41,CHIP TERRA ORIGINAL,12,ea,1,ea,"CHIPS, PRETZELS, NUTS"
I-21237,41,CHIP 372g REST HINT OF LIME,1,ea,1,ea,"CHIPS, PRETZELS, NUTS"
I-25198,41,CHIP TERRA EXOTIC VEG,24,ea,1,ea,"CHIPS, PRETZELS, NUTS"
I-3213,41,CHIP SUN FRENCH ONION TFC,40,bag,1,bag,"CHIPS, PRETZELS, NUTS"
I-3214,41,CHIP SUN GARDEN SALSA TFC,40,bag,1,bag,"CHIPS, PRETZELS, NUTS"
I-3215,41,CHIP SUN HARVEST CHED TFC,40,bag,1,bag,"CHIPS, PRETZELS, NUTS"
I-3217,41,CHIP TORTILLA  TRICOLOUR BLK,5.44,Kg,1,Kg,"CHIPS, PRETZELS, NUTS"
I-3221,41,CHIP HARDBITE WLD ONION & YOG,30,bag,1,bag,"CHIPS, PRETZELS, NUTS"
I-41150,41,CHIPS TORTILLA SALTED,12,each,1,each,"CHIPS, PRETZELS, NUTS"
I-4809,41,"POTATO DICED 3/4 BC""",5,lb,1,lb,PRODUCE
I-12327,41,POTATO FINGERLING,5,lb,1,lb,PRODUCE
I-11807,41,POTATO GERMAN BUTTER,1,lb,1,lb,PRODUCE
I-4815,41,POTATO MEDIUM RUSSET ,10,lb,1,lb,PRODUCE
I-10279,41,POTATO NEW UBC,1,lb,1,lb,PRODUCE
I-13252,41,POTATO PEELED ,25,lb,1,lb,PRODUCE
I-4811,41,POTATO PEELED YELLOW FLESH BC,25,lb,1,lb,PRODUCE
I-11051,41,POTATO PURPLE UBC,1,lb,1,lb,PRODUCE
I-4817,41,POTATO RED MEDIUM BC,50,lb,1,lb,PRODUCE
I-4820,41,POTATO YELLOW FLESH LARGE BC,50,lb,1,lb,PRODUCE
I-2681,41,POTATO POMPOM TATER TOT TFC,6,bag,5,lb,ZDONT USE FROZEN
I-21186,42,NOODLES SWEET POTATO,20,pak,500,g,FOOD - GROCERY
I-4696,42,JICAMA(40 LBS)MX,1,lb,1,lb,PRODUCE
I-4913,42,"SWEET POTATO DICED 3/4 US""",5,lb,1,lb,PRODUCE
I-11401,42,TARO ROOT,1,lb,1,lb,PRODUCE
I-4951,42,"YAMS DICED 3/4 --""",5,lb,1,lb,PRODUCE
I-4952,42,YAMS HAND PEELED,25,lb,1,lb,PRODUCE
I-1490,43,ZEST FLAVOURS SUGAR ORANG,6,lb,1,lb,BAKING-RAW INGREDIENTS
I-3671,43,SYRUP TABLE PANCAKE MAPLE TFC,4,4L,4,L,FOOD - GROCERY
I-44747,43,SUGAR ROCK,14,Kg,1000,g,FOOD - GROCERY
I-48356,43,SUGAR BROWN LT BRILLIANT YELLO,20,Kg,1,Kg,FOOD - GROCERY
I-37880,43,HONEY LIQUID BLUEBERRY,12,Kg,1,Kg,FOOD - GROCERY
I-9597,43,GUM XANTHAN,1000,g,1,g,BAKING-RAW INGREDIENTS
I-44879,44,VEGENAISE MAYO,6,each,946,ml,FOOD - GROCERY
I-9375,44,OIL TRUFFLE WHT 1/1L,1,bottle,1,L,FOOD - GROCERY
I-3344,44,MARGARINE NONHYDROG PORT TFC,480,PTN,1,PTN,FOOD - GROCERY
I-8235,49,OIL OLIVE EXTR VIRG -SPANISH,4,can,1,L,FOOD - GROCERY
I-31900,51,WINE COOKING CHINESE,1,bottle,6,L,FOOD - GROCERY
I-1471,52,COCOA POWDER 22/24% DUTCH,11,lb,1,lb,BAKING-RAW INGREDIENTS
I-51590,52,CHOCOLATE DARK SEMI-SWEET FT,10,Kg,1000,g,BAKING-RAW INGREDIENTS
I-3655,52,NUTELLA PTN PACK,1,cs,120,ea,FOOD - GROCERY
I-13327,53,COFFEE LUSH 42 X 110G,42,pak,1,pak,FAIR TRADE
I-11218,54,STAR ANISE WHOLE,1,lb,1,lb,SPICES
I-11234,54,SEED ONION KALONJI,1,CT,100,g,SPICES
I-19631,54,FENUGREEK LEAVES DRY,1,ea,454,g,SPICES
I-3315,54,PARSLEY FLAKE SHAKER TFC,90,g,1,g,SPICES
I-3317,54,SAGE GROUND TFC,8,ea,200,g,SPICES
I-34956,54,MUSTARD SEED YELLOW WHL,1,each,454,g,SPICES
I-3580,54,PEPPER LEMON,5,lb,453.593,g,SPICES
I-3631,54,CURRY POWDER SHAKER TFC,20,ea,500,g,SPICES
I-3644,54,PEPPER BLACK WHOLE TFC,1,each,2.267,Kg,SPICES
I-3651,54,SAFFRON SPANISH,1,each,10,g,SPICES
I-38906,54,BASIL RUBBED,1,each,200,g,SPICES
I-40435,54,VADOUVAN FRENCH CURRY,1,each,454,g,SPICES
I-40450,54,FENUGREEK WHOLE,8,each,454,g,SPICES
I-41368,54,GARLIC PEELED CLOVES BLACK,12,each,250,g,SPICES
I-43851,54,AJWAIN 5LB,5,lb,454,g,SPICES
I-43854,54,AMCHUR POWDER,5,lb,454,g,SPICES
I-44632,54,MATCHA POWDER,1,ea,1000,g,SPICES
I-50751,54,SAGE WHOLE,1,SM SKR,200,g,SPICES
I-53706,54,BAY LEAF BULK,5,lb,1,lb,SPICES
I-53709,54,THYME BULK,5,lb,1,lb,SPICES
I-5977,54,"CINNAMON STICK 6"" WHOLE",5,lb,45,piece,SPICES
I-5979,54,PAPRIKA HOT SMOKED,750,g,1,g,SPICES
I-6832,54,CUMIN GRND,80,oz,28,g,SPICES
I-9342,54,MONTREAL STEAK SPICE  ,1,CT,0.825,Kg,SPICES
I-9759,54,PEPPERCORN GRN BRINE MADAGACAR,12,can,0.212,L,SPICES
I-11194,54,PAPRIKA HUNGARIAN,2.27,Kg,1,Kg,FOOD - GROCERY
I-11672,55,WATER DASANI SPARKLING LIME,12,bottle,1,bottle,BEVERAGE
I-11673,55,WATER DASANI SPARKLING BERY,12,355ML,1,bottle,BEVERAGE
I-1634,55,COKE ZERO 500ML,24,500ML,1,500ML,BEVERAGE
I-1674,55,WATER VITAMIN ESNTL,12,591ML,1,591ML,BEVERAGE
I-1775,55,HOT CHOC INSTANT PTN,300,PTN,1,PTN,BEVERAGE
I-1779,55,HOT CHOC LT INST PORT,300,pak,1,pak,BEVERAGE
I-1792,55,JUICE APPLE CONC 6+1 TFC,4,JUG,2.66,L,BEVERAGE
I-1814,55,JUICE REALEMON PLAS 945ML,12,945ML,945,ml,BEVERAGE
I-1816,55,JUICE ORANGE CONC 5+1 TFC,4,JUG,2.66,L,BEVERAGE
I-1827,55,JUICE TOMATO CAN,6,LG CAN,2.84,L,BEVERAGE
I-1863,55,STEAZ PEACH,12,473ML,1,473ML,BEVERAGE
I-1865,55,STEAZ ZERO CAL CITRUS ICD TEA,12,473ML,1,473ML,BEVERAGE
I-38274,55,OAT VANILLA  BEV U/SWT ,12,ea,946,ml,BEVERAGE
I-3224,55,COCONUT MILK 17/19% SM CAN,12,SM CAN,400,ml,FOOD - GROCERY
I-3225,55,COCONUT MILK 20/22% MILK FAT,6,LG CAN,2.84,L,FOOD - GROCERY
I-3501,56,SALT TABLE IODIZED,24,Kg,1,Kg,SPICES
I-21727,57,VINEGAR BALSAMIC RASPBERRY,1,bottle,225,ml,FOOD - GROCERY
I-3691,57,VINEGAR APPLE CIDER ORGANIC,1,JUG,3.78,L,FOOD - GROCERY
I-3693,57,VINEGAR CHAMPAGNE,6,L,1,L,FOOD - GROCERY
I-44472,57,CITRIC ACID,1,each,1000,g,FOOD - GROCERY
I-2698,58,SAUCE PESTO SUNDRIED TOMATO,6,bag,454,g,FOOD - GROCERY
I-3505,58,SAUCE BBQ PORT,100,PTN,1,PTN,FOOD - GROCERY
I-3517,58,SAUCE FISH,12,bottle,23,fl oz,FOOD - GROCERY
I-3518,58,SAUCE HONEY MUSTARD PORT,100,PTN,1,PTN,FOOD - GROCERY
I-3533,58,SAUCE PIZZA W/BASIL CRYO PCH,6,LG CAN,2.84,L,FOOD - GROCERY
I-3536,58,SAUCE PONZU CITRUS SOY,6,pak,1.89,L,FOOD - GROCERY
I-3553,58,SAUCE SOY TAMARI ORG G/FREE,11.34,L,1,L,FOOD - GROCERY
I-3556,58,SAUCE SWEET AND SOUR PORT,120,PTN,1,PTN,FOOD - GROCERY
I-3564,58,SAUCE TABASCO HOT CHIPOTLE JUG,2,JUG,1.89,L,FOOD - GROCERY
I-3571,58,SAUCE TERIYAKI THICK TFC,2,4L,4,L,FOOD - GROCERY
I-54622,58,PASTE MISO RED,500,g,1,g,FOOD - GROCERY
I-5577,58,PASTE BOUQUET ITALIANA,2,jar,340,g,FOOD - GROCERY
I-7978,58,SAUCE HOI SIN,2,4L,4,L,FOOD - GROCERY
I-9378,58,SAUCE CHILI HOT SRIRACHA 435ML,12,bottle,0.435,L,FOOD - GROCERY
I-55475,58,BASE CHOCO PREMIUM,1,1.6KG,1.6,Kg,FOOD - GROCERY
I-55476,58,BASE VANILLA PREMIUM,1,1.6KG,1.6,Kg,FOOD - GROCERY
I-62123,58,BASE GREEN TEA PREMIUM,1,1.6KG,1.6,Kg,FOOD - GROCERY
I-9371,58,SALSA FRESCA 8LB,1,cs,8,lb,FOOD - GROCERY
I-21263,58,SALSA OD MILD 430ml,1,ea,1,ea,FOOD - GROCERY
I-2755,58,SOUP GOODLY TOMATO,5,bag,4,L,FOOD - GROCERY
I-3494,58,SALSA MED THICK AND CHUNKY,4,JUG,3.75,L,FOOD - GROCERY
I-52956,58,SOUP GOODLY SQUASH,5,bag,4,L,FOOD - GROCERY
I-52958,58,SOUP GOODLY BEET,5,bag,4,L,FOOD - GROCERY
I-3122,59,BAR CEREAL NUTRI GRAIN MX BRY,3,box,16,CT,CANDIES SNACKS
I-3123,59,BAR CEREAL NUTRIGRAIN BLUEB ,48,box,1,PTN,CANDIES SNACKS
I-1212,59,CROISSANT HAM & CHEESE ,4,ea,1,ea,BAKED GOODS
I-3124,59,BAR CEREAL NUTRIGRAIN STRAWB ,48,PTN,1,PTN,CANDIES SNACKS
I-35767,59,BAR KIND CHOC/ALMOND SEA SALT,12,each,1,each,HM SWEET & SAVOURY SNACKS
I-1941,59,FRUIT & NUT TRAIL MIX LG,1,CT,1,CT,UCARE
I-39209,59,POPCORN CHEDDAR WHITE,12,ea,1,ea,CANDIES SNACKS
I-39211,59,POPCORN DILL PICKLE,12,ea,1,ea,CANDIES SNACKS
I-39212,59,POPCORN BUTTER SEA SALT,12,ea,1,ea,CANDIES SNACKS
I-20004,59,ROLL BEEF,6,CT,1,CT,BAKED GOODS
I-20005,59,ROLL CHICKEN ,6,CT,1,CT,BAKED GOODS
I-13531,59,CALZONE 5 CHEESE VEGETARIAN,12,CT,1,CT,FOOD - GROCERY
I-15239,59,DIM SUM CHICKEN WONTON,16,tray,20,CT,FOOD - GROCERY
I-17483,59,MILK EVAPORATED,24,CT,0.354,L,FOOD - GROCERY
I-20348,59,EXTRACT VANILLA,1,bottle,500,ml,FOOD - GROCERY
I-2598,59,EGG ROLL VEGETABLE FZN,50,CT,1,CT,FOOD - GROCERY
I-2659,59,PEROGY POTATO ONION CKD 180CT,5.5,Kg,1,Kg,FOOD - GROCERY
I-2771,59,SAMOSA VEGGIE ,1,CT,1,CT,FOOD - GROCERY
I-2772,59,WRAP BEEF ,1,CT,1,CT,FOOD - GROCERY
