invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount,Items_assign_category_ID
249810,72001824,725.46,I-3290,2.0,49.38,49.38,BG,24.69,FLOUR A/P BLEACHED TFC,2023-03-23,SNOW CAP ENTERPRISES LTD.,83,B,N,40.0,Kg,54,16,FOOD - GROCERY,3531237,N,1.0,20.0,cs,2,Food,N,0,24.0
251356,72008142,617.33,I-3290,2.0,49.38,49.38,BG,24.69,FLOUR A/P BLEACHED TFC,2023-04-04,SNOW CAP ENTERPRISES LTD.,83,B,N,40.0,Kg,54,16,FOOD - GROCERY,3531237,N,1.0,20.0,cs,2,Food,N,0,24.0
251770,72012604,584.21,I-3290,3.0,74.07,74.07,BG,24.69,FLOUR A/P BLEACHED TFC,2023-04-12,SNOW CAP ENTERPRISES LTD.,83,B,N,60.0,Kg,54,16,FOOD - GROCERY,3531237,N,1.0,20.0,cs,2,Food,N,0,24.0
252897,9001524702,3222.39,I-3312,2.0,22.16,22.16,cs,11.08,SEED FENNEL WHOLE,2023-04-20,GORDON FOOD SERVICE (GFS),51,B,Y,24.0,pak,26,18,SPICES,181850,N,16.0,1.0,pak,2,Food,Y,0,26.0
252092,0252091,-31.61,I-3314,-0.001,-0.03,-0.03,cs,25.25,OREGANO LEAF TFC,2023-04-19,STORE: VANIER CC00537,51,F,N,-0.65,pak,166,18,SPICES,3549517,N,650.0,1.0,cs,2,Food,N,0,54.0
252091,0252091,31.61,I-3314,0.001,0.03,0.03,cs,25.25,OREGANO LEAF TFC,2023-04-19,STORE: TOTEM CC00538,9,T,N,0.65,pak,178,18,SPICES,3549517,N,650.0,1.0,cs,2,Food,N,0,54.0
249084,IN161559,630.22,I-3318,4.0,33.68,33.68,pak,8.42,THYME WHOLE,2023-03-07,FAR-MET IMPORTERS,81,B,Y,944.0,pak,107,18,SPICES,182080,N,236.0,1.0,pak,2,Food,Y,0,54.0
248357,9001081626,3645.59,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-02,GORDON FOOD SERVICE (GFS),81,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
248668,9001080596,3804.72,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-02,GORDON FOOD SERVICE (GFS),9,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
248381,9001112003,5367.66,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-06,GORDON FOOD SERVICE (GFS),51,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
248855,9001123356,11011.81,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-07,GORDON FOOD SERVICE (GFS),81,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
248664,9001132174,5241.54,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-08,GORDON FOOD SERVICE (GFS),9,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
248468,9001156743,376.51,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-10,GORDON FOOD SERVICE (GFS),83,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
249082,9001185348,1269.12,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-14,GORDON FOOD SERVICE (GFS),83,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
249552,9001238073,9511.67,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-20,GORDON FOOD SERVICE (GFS),51,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
249666,9001250247,4410.41,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-21,GORDON FOOD SERVICE (GFS),9,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
250306,9001259677,4723.92,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-22,GORDON FOOD SERVICE (GFS),9,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
249850,9001259683,5877.56,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-22,GORDON FOOD SERVICE (GFS),81,B,Y,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
250396,9001321873,1196.69,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-29,GORDON FOOD SERVICE (GFS),83,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
250792,9001333265,2352.89,I-3321,1.0,85.58,85.58,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-30,GORDON FOOD SERVICE (GFS),51,B,N,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
252586,455313,1770.66,I-3321,1.0,55.42,55.42,cs,55.42,HONEY LIQUID SQUEEZE Bott,2023-04-03,BUY-LOW FOODS Associated Grocers,88,B,N,12.0,Kg,7,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
251524,9001376341,7624.17,I-3321,1.0,87.12,87.12,cs,87.12,HONEY LIQUID SQUEEZE Bott,2023-04-04,GORDON FOOD SERVICE (GFS),81,B,Y,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,Y,0,43.0
251899,9001447432,8757.94,I-3321,1.0,87.12,87.12,cs,87.12,HONEY LIQUID SQUEEZE Bott,2023-04-12,GORDON FOOD SERVICE (GFS),51,B,Y,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,Y,0,43.0
252068,9001459653,1219.68,I-3321,1.0,87.12,87.12,cs,87.12,HONEY LIQUID SQUEEZE Bott,2023-04-13,GORDON FOOD SERVICE (GFS),81,B,Y,6.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,Y,0,43.0
248858,9001185346,5707.49,I-3321,2.0,171.16,171.16,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-14,GORDON FOOD SERVICE (GFS),81,B,N,12.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
250308,9001283316,7626.41,I-3321,2.0,171.16,171.16,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-24,GORDON FOOD SERVICE (GFS),9,B,N,12.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
250749,9001312371,7178.28,I-3321,2.0,171.16,171.16,cs,85.58,HONEY LIQUID SQUEEZE Bott,2023-03-28,GORDON FOOD SERVICE (GFS),81,B,N,12.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,N,0,43.0
251478,9001437039,6104.84,I-3321,2.0,174.24,174.24,cs,87.12,HONEY LIQUID SQUEEZE Bott,2023-04-11,GORDON FOOD SERVICE (GFS),9,B,Y,12.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,Y,0,43.0
252537,9001537618,3899.87,I-3321,2.0,174.24,174.24,cs,87.12,HONEY LIQUID SQUEEZE Bott,2023-04-21,GORDON FOOD SERVICE (GFS),81,B,Y,12.0,Kg,26,16,FOOD - GROCERY,7705205,N,1.0,6.0,cs,2,Food,Y,0,43.0
250637,9001312357,3604.58,I-3326,1.0,28.54,28.54,cs,28.54,JAM STRAWBERRY PURE PORT TFC,2023-03-28,GORDON FOOD SERVICE (GFS),9,B,N,200.0,PTN,26,16,FOOD - GROCERY,2591805,N,1.0,200.0,cs,2,Food,N,0,31.0
251185,9001346521,12872.45,I-3326,1.0,28.54,28.54,cs,28.54,JAM STRAWBERRY PURE PORT TFC,2023-03-31,GORDON FOOD SERVICE (GFS),9,B,N,200.0,PTN,26,16,FOOD - GROCERY,2591805,N,1.0,200.0,cs,2,Food,N,0,31.0
252291,9001489130,7813.47,I-3326,1.0,30.08,30.08,cs,30.08,JAM STRAWBERRY PURE PORT TFC,2023-04-17,GORDON FOOD SERVICE (GFS),9,B,Y,200.0,PTN,26,16,FOOD - GROCERY,2591805,N,1.0,200.0,cs,2,Food,Y,0,31.0
249799,9001259668,5011.22,I-3326,3.0,85.62,85.62,cs,28.54,JAM STRAWBERRY PURE PORT TFC,2023-03-22,GORDON FOOD SERVICE (GFS),51,B,N,600.0,PTN,26,16,FOOD - GROCERY,2591805,N,1.0,200.0,cs,2,Food,N,0,31.0
250637,9001312357,3604.58,I-3327,1.0,29.34,29.34,cs,29.34,JELLY GRAPE PURE PORT TFC,2023-03-28,GORDON FOOD SERVICE (GFS),9,B,Y,200.0,PTN,26,16,FOOD - GROCERY,2684005,N,1.0,200.0,cs,2,Food,N,0,59.0
248362,9001094414,7971.34,I-3332,2.0,31.62,31.62,cs,15.81,JELLY POWDER ORANGE TFC,2023-03-03,GORDON FOOD SERVICE (GFS),81,B,N,4.0,Kg,26,16,FOOD - GROCERY,1198639,N,1.0,2.0,cs,2,Food,N,0,
248362,9001094414,7971.34,I-3333,4.0,63.24,63.24,cs,15.81,JELLY POWDER PEACH TFC,2023-03-03,GORDON FOOD SERVICE (GFS),81,B,N,8.0,Kg,26,16,FOOD - GROCERY,1198635,N,1.0,2.0,cs,2,Food,N,0,59.0
248362,9001094414,7971.34,I-3334,4.0,63.24,63.24,cs,15.81,JELLY POWDER RASPB TFC,2023-03-03,GORDON FOOD SERVICE (GFS),81,B,N,8.0,Kg,26,16,FOOD - GROCERY,1198640,N,1.0,2.0,cs,2,Food,N,0,59.0
248362,9001094414,7971.34,I-3335,6.0,94.86,94.86,cs,15.81,JELLY POWDER STRAWB TFC,2023-03-03,GORDON FOOD SERVICE (GFS),81,B,N,12.0,Kg,26,16,FOOD - GROCERY,1198633,N,1.0,2.0,cs,2,Food,N,0,59.0
248148,9001094423,2136.48,I-3336,1.0,55.64,55.64,cs,55.64,KETCHUP BIG RED PLAS,2023-03-03,GORDON FOOD SERVICE (GFS),2,B,N,17.04,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.84,6.0,cs,2,Food,N,0,59.0
248951,9001162471,668.74,I-3336,1.0,55.64,55.64,cs,55.64,KETCHUP BIG RED PLAS,2023-03-11,GORDON FOOD SERVICE (GFS),2,B,N,17.04,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.84,6.0,cs,2,Food,N,0,59.0
248953,9001195692,3253.09,I-3336,1.0,55.64,55.64,cs,55.64,KETCHUP BIG RED PLAS,2023-03-15,GORDON FOOD SERVICE (GFS),2,B,N,17.04,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.84,6.0,cs,2,Food,N,0,59.0
250176,9001260319,1119.5,I-3336,1.0,55.64,55.64,cs,55.64,KETCHUP BIG RED PLAS,2023-03-22,GORDON FOOD SERVICE (GFS),2,B,N,17.04,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.84,6.0,cs,2,Food,N,0,59.0
250177,9001283699,740.9,I-3336,1.0,55.64,55.64,cs,55.64,KETCHUP BIG RED PLAS,2023-03-24,GORDON FOOD SERVICE (GFS),2,B,N,17.04,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.84,6.0,cs,2,Food,N,0,59.0
251151,9001353287,1028.48,I-3336,1.0,55.64,55.64,cs,55.64,KETCHUP BIG RED PLAS,2023-04-01,GORDON FOOD SERVICE (GFS),2,B,N,17.04,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.84,6.0,cs,2,Food,N,0,59.0
251765,9001416314,979.0,I-3336,1.0,55.64,55.64,cs,55.64,KETCHUP BIG RED PLAS,2023-04-08,GORDON FOOD SERVICE (GFS),2,B,N,17.04,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.84,6.0,cs,2,Food,N,0,59.0
251994,9001470514,540.33,I-3336,1.0,55.64,55.64,cs,55.64,KETCHUP BIG RED PLAS,2023-04-14,GORDON FOOD SERVICE (GFS),2,B,N,17.04,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.84,6.0,cs,2,Food,N,0,59.0
252872,9001537623,1244.23,I-3336,1.0,55.64,55.64,cs,55.64,KETCHUP BIG RED PLAS,2023-04-21,GORDON FOOD SERVICE (GFS),2,B,N,17.04,LG CAN,26,16,FOOD - GROCERY,1235356,N,2.84,6.0,cs,2,Food,N,0,59.0
247711,0247710,-231.72,I-3337,-2.0,-74.28,-74.28,cs,37.14,KETCHUP CRYO,2023-03-03,STORE: Orchard Commons Dining Room,51,F,N,-24.0,bag,231,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
247875,9001080591,4061.95,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-03-02,GORDON FOOD SERVICE (GFS),51,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
247877,9001094408,7899.82,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-03-03,GORDON FOOD SERVICE (GFS),51,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
249024,9001205888,3831.11,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-03-16,GORDON FOOD SERVICE (GFS),51,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
249550,9001216320,9104.58,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-03-17,GORDON FOOD SERVICE (GFS),51,B,Y,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
250308,9001283316,7626.41,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-03-24,GORDON FOOD SERVICE (GFS),9,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
250257,9001312343,6348.98,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-03-28,GORDON FOOD SERVICE (GFS),51,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
250790,9001321824,3631.52,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-03-29,GORDON FOOD SERVICE (GFS),51,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251394,9001385794,5765.16,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-04-05,GORDON FOOD SERVICE (GFS),51,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251398,9001408453,7231.5,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-04-07,GORDON FOOD SERVICE (GFS),51,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251903,9001459647,6270.89,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-04-13,GORDON FOOD SERVICE (GFS),51,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
252201,9001501980,5725.83,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-04-18,GORDON FOOD SERVICE (GFS),51,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
252202,9001511810,3913.58,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-04-19,GORDON FOOD SERVICE (GFS),51,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
252897,9001524702,3222.39,I-3337,1.0,37.14,37.14,cs,37.14,KETCHUP CRYO,2023-04-20,GORDON FOOD SERVICE (GFS),51,B,N,12.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
247973,9001094224,8190.64,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-03,GORDON FOOD SERVICE (GFS),9,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
247710,0247710,231.72,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-03,STORE: TOTEM CC00538,81,T,N,24.0,bag,178,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
248381,9001112003,5367.66,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-06,GORDON FOOD SERVICE (GFS),51,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
248383,9001132129,4406.91,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-08,GORDON FOOD SERVICE (GFS),51,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
248664,9001132174,5241.54,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-08,GORDON FOOD SERVICE (GFS),9,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
248384,9001144506,4418.22,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-09,GORDON FOOD SERVICE (GFS),51,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
248666,9001155888,8612.47,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-10,GORDON FOOD SERVICE (GFS),9,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
248858,9001185346,5707.49,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-14,GORDON FOOD SERVICE (GFS),81,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
249846,9001238094,6740.16,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-20,GORDON FOOD SERVICE (GFS),81,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
249661,9001238078,8418.19,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-20,GORDON FOOD SERVICE (GFS),9,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
249666,9001250247,4410.41,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-21,GORDON FOOD SERVICE (GFS),9,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
250454,9001283695,8836.39,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-24,GORDON FOOD SERVICE (GFS),81,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
250817,9001346997,8119.64,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-31,GORDON FOOD SERVICE (GFS),51,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251180,9001346526,4217.83,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-03-31,GORDON FOOD SERVICE (GFS),81,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251527,9001364421,12483.64,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-04-03,GORDON FOOD SERVICE (GFS),81,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251530,9001408466,6926.39,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-04-07,GORDON FOOD SERVICE (GFS),81,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251645,9001447443,3982.36,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-04-12,GORDON FOOD SERVICE (GFS),9,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251899,9001447432,8757.94,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-04-12,GORDON FOOD SERVICE (GFS),51,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
252291,9001489130,7813.47,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-04-17,GORDON FOOD SERVICE (GFS),9,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
252508,9001489949,6474.6,I-3337,2.0,74.28,74.28,cs,37.14,KETCHUP CRYO,2023-04-17,GORDON FOOD SERVICE (GFS),81,B,N,24.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
248844,9001112005,5870.81,I-3337,3.0,111.42,111.42,cs,37.14,KETCHUP CRYO,2023-03-06,GORDON FOOD SERVICE (GFS),81,B,N,36.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
248840,9001133189,7045.4,I-3337,3.0,111.42,111.42,cs,37.14,KETCHUP CRYO,2023-03-08,GORDON FOOD SERVICE (GFS),81,B,N,36.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
248841,9001143344,6097.09,I-3337,3.0,111.42,111.42,cs,37.14,KETCHUP CRYO,2023-03-09,GORDON FOOD SERVICE (GFS),81,B,N,36.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
248857,9001173820,10187.78,I-3337,3.0,111.42,111.42,cs,37.14,KETCHUP CRYO,2023-03-13,GORDON FOOD SERVICE (GFS),81,B,N,36.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
249646,9001216334,8903.72,I-3337,3.0,111.42,111.42,cs,37.14,KETCHUP CRYO,2023-03-17,GORDON FOOD SERVICE (GFS),81,B,Y,36.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
250637,9001312357,3604.58,I-3337,3.0,111.42,111.42,cs,37.14,KETCHUP CRYO,2023-03-28,GORDON FOOD SERVICE (GFS),9,B,N,36.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251476,9001408463,6911.05,I-3337,3.0,111.42,111.42,cs,37.14,KETCHUP CRYO,2023-04-07,GORDON FOOD SERVICE (GFS),9,B,N,36.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
252458,9001537197,7606.7,I-3337,3.0,111.42,111.42,cs,37.14,KETCHUP CRYO,2023-04-21,GORDON FOOD SERVICE (GFS),9,B,N,36.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
249023,9001195359,7268.78,I-3337,4.0,148.56,148.56,cs,37.14,KETCHUP CRYO,2023-03-15,GORDON FOOD SERVICE (GFS),51,B,N,48.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
250750,9001321870,7317.65,I-3337,4.0,148.56,148.56,cs,37.14,KETCHUP CRYO,2023-03-29,GORDON FOOD SERVICE (GFS),81,B,N,48.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
252536,9001524726,6545.22,I-3337,4.0,148.56,148.56,cs,37.14,KETCHUP CRYO,2023-04-20,GORDON FOOD SERVICE (GFS),81,B,N,48.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
249196,9001195364,1600.64,I-3337,5.0,185.7,185.7,cs,37.14,KETCHUP CRYO,2023-03-15,GORDON FOOD SERVICE (GFS),9,B,N,60.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251185,9001346521,12872.45,I-3337,5.0,185.7,185.7,cs,37.14,KETCHUP CRYO,2023-03-31,GORDON FOOD SERVICE (GFS),9,B,N,60.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251532,9001437044,3843.55,I-3337,5.0,185.7,185.7,cs,37.14,KETCHUP CRYO,2023-04-11,GORDON FOOD SERVICE (GFS),81,B,N,60.0,bag,26,16,FOOD - GROCERY,2401605,N,6.0,2.0,cs,2,Food,N,0,59.0
251765,9001416314,979.0,I-3338,1.0,44.64,44.64,cs,44.64,KETCHUP PORT,2023-04-08,GORDON FOOD SERVICE (GFS),2,B,N,1000.0,PTN,26,16,FOOD - GROCERY,3400777,N,1.0,1000.0,cs,2,Food,N,0,
248855,9001123356,11011.81,I-3340,1.0,51.42,51.42,cs,51.42,LENTILS GREEN BAG,2023-03-07,GORDON FOOD SERVICE (GFS),81,B,N,10.0,Kg,26,16,FOOD - GROCERY,1426698,N,1.0,10.0,cs,2,Food,N,0,17.0
248357,9001081626,3645.59,I-3340,3.0,154.26,154.26,cs,51.42,LENTILS GREEN BAG,2023-03-02,GORDON FOOD SERVICE (GFS),81,B,N,30.0,Kg,26,16,FOOD - GROCERY,1426698,N,1.0,10.0,cs,2,Food,N,0,17.0
251475,9001397148,2847.91,I-3341,1.0,50.22,50.22,cs,50.22,LENTILS RED SPLIT,2023-04-06,GORDON FOOD SERVICE (GFS),9,B,Y,10.0,Kg,26,16,FOOD - GROCERY,1141201,N,1.0,10.0,cs,2,Food,Y,0,17.0
249086,9001195371,121.77,I-3342,1.0,70.06,70.06,cs,70.06,MANDARIN ORANGE SECT L/S,2023-03-15,GORDON FOOD SERVICE (GFS),83,B,N,17040.0,SM CAN,26,16,FOOD - GROCERY,3100707,N,284.0,24.0,cs,2,Food,N,0,35.0
251758,9001447447,871.42,I-3342,1.0,71.6,71.6,cs,71.6,MANDARIN ORANGE SECT L/S,2023-04-12,GORDON FOOD SERVICE (GFS),83,B,Y,17040.0,SM CAN,26,16,FOOD - GROCERY,3100707,N,284.0,24.0,cs,2,Food,Y,0,35.0
247878,9001070952,985.45,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-01,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
