,Category,Displayed Name,ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission,Nitrogen Lost,Freshwater Withdrawals,Stress-Weighted Water Use (L) / 100g,GHG Only Label,Label,RED,YELLOW,GREEN,Restaurant
145,GRILL AM , Quiche 5,R-26808,BRUNCH|Quiche|3 Cheese,OK - SQUARE MEAL,307.9999926400004,980.22217316204,9.858824902062008,158.29,6841.9,318.25,3.2,51.39,2221.4,Yellow,Red,True,,,Open Kitchen
146,GRILL AM , Quiche 6,R-51258,BRUNCH|Quiche|Denver,OK - SQUARE MEAL,304.9999925000004,882.5226892531236,9.572548361441903,148.1,5508.36,289.35,3.14,48.56,1806.02,Yellow,Yellow,,True,,Open Kitchen
147,GRILL AM , Quiche 7,R-57035,BRUNCH|Quiche|Ham&Cheese,OK - SQUARE MEAL,349.9999925000004,1416.7069885812507,16.239599889000008,240.4,8728.55,404.77,4.64,68.69,2493.87,Red,Red,True,,,Open Kitchen
148,GRILL AM , Quiche 8,R-68142,BRUNCH|Quiche|Smoked 'Salmon',OK - SQUARE MEAL,320.9999925000004,808.6272615442135,8.710953284061734,148.06,4120.68,251.91,2.71,46.12,1283.7,Yellow,Yellow,,True,,Open Kitchen
149,GRILL AM , Quiche 3,R-57034,BRUNCH|Quiche|Smoked Salmon,OK - SQUARE MEAL,365.9999925000004,906.4309282108802,10.028786617395069,174.34,4397.29,247.66,2.74,47.63,1201.45,Yellow,Yellow,,True,,Open Kitchen
150,GRILL AM , Quiche 1,R-51196,BRUNCH|Quiche|Spinach & Feta,OK - SQUARE MEAL,350.9999925000004,1026.9366887472786,10.541684701686256,169.88,7431.96,292.57,3.0,48.4,2117.37,Yellow,Yellow,,True,,Open Kitchen
151,GRILL AM , Quiche 2,R-26809,BRUNCH|Quiche|Western,OK - SQUARE MEAL,295.4999925000004,871.7448512910279,9.401301862434742,147.13,5467.43,295.01,3.18,49.79,1850.23,Yellow,Yellow,,True,,Open Kitchen
152,SQUARE , Smokie,R-30537,SQR|Smokie|SIde,OK - SQUARE MEAL,112.00000537600026,1101.1280528541463,14.873600713932834,202.75,6075.18,983.15,13.28,181.03,5424.27,Red,Red,True,,,Open Kitchen
153,SQUARE , Tofu Lettuce Wrap,R-56902,SQR|Vegan Lettuce Wrap,OK - SQUARE MEAL,399.9999925000004,667.991725007733,4.176200259272092,81.44,4689.08,167.0,1.04,20.36,1172.27,Green,Green,,,True,Open Kitchen
154,VEG PM , Mujadara,R-59584,VEG|Majadra ,OK - VEGETARIAN KITCHEN,195.0,240.64062686228263,1.4359876817716122,47.53,751.5,123.41,0.74,24.37,385.38,Green,Green,,,True,Open Kitchen
155,CUSTOM , 4 x Sauces 1,R-61698,CST|SAUCE|Curry Red,OK - CUSTOM KITCHEN,60.0,233.56843764,0.0600904439999999,0.27,9.15,389.28,0.1,0.45,15.25,Red,Green,,,True,Open Kitchen
156,CUSTOM , 4 x Sauces 2,R-61696,CST|SAUCE|Gochujang,OK - CUSTOM KITCHEN,60.0,28.865472000000004,0.2851368,1.06,57.27,48.11,0.48,1.77,95.45,Green,Green,,,True,Open Kitchen
157,CUSTOM , 4 x Sauces 3,R-51942,CST|SAUCE|Green Onion Ginger,OK - CUSTOM KITCHEN,60.0,24.067170705240716,0.2141107854772857,0.43,20.42,40.11,0.36,0.72,34.03,Green,Green,,,True,Open Kitchen
158,CUSTOM , 4 x Sauces 4,R-61692,CST|SAUCE|Green Thai Curry,OK - CUSTOM KITCHEN,60.0,225.6145164,0.1115411,0.88,34.49,376.02,0.19,1.47,57.48,Red,Green,,,True,Open Kitchen
159,CUSTOM , 4 x Sauces 5,R-59573,CST|SAUCE|Kung Pao,OK - CUSTOM KITCHEN,60.0,63.99576479166667,0.2813015833333333,0.93,40.13,106.66,0.47,1.55,66.88,Green,Green,,,True,Open Kitchen
160,CUSTOM , 4 x Sauces 6,R-58390,CST|SAUCE|Lemon Sesame,OK - CUSTOM KITCHEN,60.0,34.84178410692899,0.1581479947328264,3.36,199.78,58.07,0.26,5.6,332.97,Green,Green,,,True,Open Kitchen
161,CUSTOM , 4 x Sauces 7,R-61695,CST|SAUCE|Spicy Korean BBQ,OK - CUSTOM KITCHEN,60.0,27.849648450000004,0.157216695,0.59,21.84,46.42,0.26,0.98,36.4,Green,Green,,,True,Open Kitchen
162,CUSTOM , 4 x Sauces 8,R-55488,CST|SAUCE|Sweet Chili,OK - CUSTOM KITCHEN,60.0,48.471392640000005,0.114423744,0.57,13.14,80.79,0.19,0.95,21.9,Green,Green,,,True,Open Kitchen
163,CUSTOM , 4 x Sauces 9,R-61694,CST|SAUCE|Tamarind,OK - CUSTOM KITCHEN,60.0,60.32351999999999,0.1688745,0.57,13.5,100.54,0.28,0.95,22.5,Green,Green,,,True,Open Kitchen
164,CUSTOM , 4 x Sauces 10,R-45371,CST|SAUCE|Teriyaki,OK - CUSTOM KITCHEN,60.0,23.72268812444444,0.1290209335555555,0.48,16.84,39.54,0.22,0.8,28.07,Green,Green,,,True,Open Kitchen
165,CUSTOM , 4 x Sauces 11,R-61693,CST|SAUCE|Thai Basil Lime,OK - CUSTOM KITCHEN,60.0,56.31191228070174,0.2613771929824561,2.07,75.96,93.85,0.44,3.45,126.6,Green,Green,,,True,Open Kitchen
166,CUSTOM , 4 x Sauces 12,R-61697,CST|SAUCE|Thai Cashew,OK - CUSTOM KITCHEN,60.0,174.3082884900596,0.3370339888554356,40.02,2832.13,290.51,0.56,66.7,4720.22,Yellow,Red,True,,,Open Kitchen
167,CUSTOM , 4 x Sauces 13,R-57402,CST|SAUCE|Yellow Curry,OK - CUSTOM KITCHEN,60.0,195.33711785454545,0.0509676763636363,0.26,8.59,325.56,0.08,0.43,14.32,Yellow,Green,,,True,Open Kitchen
168,SANDWICH , Tahini Jackfruit,R-67820,SANDWICH|Smoky Tahini Jackfrui,OK - SANDWICH KITCHEN,158.05,345.2030643907935,1.828360543633142,45.69,2715.11,218.41,1.16,28.91,1717.88,Yellow,Yellow,,True,,Open Kitchen
169,SANDWICH , Turkey Brie,R-61854,SANDWICH|Turkey Pear & Brie,FT SWEETGREEN,213.45454395454556,806.1437354054591,8.909200574447363,105.54,4377.0,377.67,4.17,49.44,2050.55,Red,Red,True,,,Open Kitchen
170,SQUARE , Bangers & Mash,R-57338,SQR|Bangers & Mash,OK - SQUARE MEAL,405.0,2208.4480323179528,28.58610213145928,374.22,11445.54,545.3,7.06,92.4,2826.06,Red,Red,True,,,Open Kitchen
171,SQUARE , Braised Daikon,R-59120,SQR|Braised Miso Daikon +1,OK - SQUARE MEAL,240.0,243.63004136554872,2.013243647669764,74.8,539.55,101.51,0.84,31.17,224.81,Green,Green,,,True,Open Kitchen
172,SQUARE , Rice,R-28325,SQR|BrownBasmatiRice 225g,OK - SQUARE MEAL,225.0,284.125496031746,0.5941468253968254,176.68,518.67,126.28,0.26,78.52,230.52,Green,Green,,,True,Open Kitchen
173,SQUARE , Citrus Mushroom Skewer,R-62638,SQR|Citrus Mushroom Skewer,OK - SQUARE MEAL,124.9289,250.55686795490195,3.144237814901961,44.68,2139.43,200.56,2.52,35.76,1712.52,Yellow,Yellow,,True,,Open Kitchen
174,SQUARE , Corn Fritters,R-61761,SQR|Corn Fritters + 1,OK - SQUARE MEAL,500.50000002625,1050.0854389258857,12.58023132117298,167.76,6652.12,209.81,2.51,33.52,1329.09,Yellow,Yellow,,True,,Open Kitchen
175,SQUARE , Naan,R-28324,SQR|Garlic Naan Bread,OK - SQUARE MEAL,125.0,138.44370782521997,1.297691926208552,29.23,970.71,110.75,1.04,23.38,776.57,Green,Green,,,True,Open Kitchen
176,SQUARE , Gr Beans,R-57565,SQR|Green Beans|Steamed,OK - SQUARE MEAL,140.0,236.1121555102041,0.8267438775510203,0.0,0.02,168.65,0.59,0.0,0.01,Green,Green,,,True,Open Kitchen
177,SQUARE , Smashed Potato,R-28363,SQR|Mashed Potato 170g,OK - SQUARE MEAL,170.0,177.1497369909297,1.4353326088435374,3.45,490.93,104.21,0.84,2.03,288.78,Green,Green,,,True,Open Kitchen
178,SQUARE , Paneer Tikka Masala,R-42358,SQR|PaneerTikaMasala,OK - SQUARE MEAL,322.5,629.837409730337,4.6098113118594535,139.18,3428.1,195.3,1.43,43.16,1062.98,Yellow,Yellow,,True,,Open Kitchen
179,SQUARE , Pasta Bar-Vegeterian,R-55168,SQR|Pasta Bar Plant Based,OK - SQUARE MEAL,399.0,570.6467270789708,5.636700342362765,88.78,3893.93,143.02,1.41,22.25,975.92,Green,Green,,,True,Open Kitchen
180,SQUARE , Peri Peri Chicken,R-61701,SQR|Peri Peri Chicken +1,OK - SQUARE MEAL,350.0,1067.5272570012708,23.547066530441136,77.84,417.83,305.01,6.73,22.24,119.38,Yellow,Yellow,,True,,Open Kitchen
181,SQUARE , Porchetta,R-37055,SQR|Porchetta +1,OK - SQUARE MEAL,250.0,1483.4319566494094,19.616584059033716,260.99,7990.71,593.37,7.85,104.4,3196.28,Red,Red,True,,,Open Kitchen
182,SQUARE , Pork Char Sui,R-54652,SQR|Pork Char Siu +1,OK - SQUARE MEAL,220.0,1424.6409083059546,17.405743701522077,310.48,7187.57,647.56,7.91,141.13,3267.08,Red,Red,True,,,Open Kitchen
183,SQUARE, Pork Char Sui,R-50374,SQR|Pork Char Siu 115g,OK - SQUARE MEAL,120.0,1298.362910069623,17.141678445790156,231.96,6957.05,1081.97,14.28,193.3,5797.54,Red,Red,True,,,Open Kitchen
184,SQUARE , Pulled Pork Tostada,R-51311,SQR|Pulled Pork Tostada+1,OK - SQUARE MEAL,379.000000009,1981.6104989332853,21.29358044279354,314.95,10190.69,522.85,5.62,83.1,2688.84,Red,Red,True,,,Open Kitchen
185,SQUARE , Cauliflower Steak,R-51309,SQR|Roast|Cauliflower|Wedge+1,OK - SQUARE MEAL,380.0,343.7875673930096,2.5798298126742507,21.04,1204.78,90.47,0.68,5.54,317.05,Green,Green,,,True,Open Kitchen
186,SQUARE , Root Veg Pot Pie,R-61774,SQR|Root Veg Pot Pie + 1,OK - SQUARE MEAL,404.000000637,618.7614982090616,5.869561058563074,46.6,1940.71,153.16,1.45,11.53,480.37,Green,Green,,,True,Open Kitchen
187,SQUARE , Veg,R-28318,SQR|Seasonal Vegetable,OK - SQUARE MEAL,140.0,90.85784441317357,1.2565624298619702,8.56,305.78,64.9,0.9,6.11,218.41,Green,Green,,,True,Open Kitchen
188,SQUARE , Beef Bo Kho Stew,R-45199,SQR|STEW|BoKhoBeef+1,OK - SQUARE MEAL,350.0,3623.523125728404,28.697605125165737,219.86,5375.12,1035.29,8.2,62.82,1535.75,Red,Red,True,,,Open Kitchen
189,SQUARE , Mushroom Stew,R-61807,SQR|STEW|Mushroom & Squash +1,OK - SQUARE MEAL,405.0,282.45110808461584,3.1757521074196395,21.16,1017.81,69.74,0.78,5.22,251.31,Green,Green,,,True,Open Kitchen
190,SQUARE , Veg Bangers & Mash,R-57343,SQR|Veg Bangers & Mash,OK - SQUARE MEAL,305.0,985.863719817953,12.31697713145928,152.45,4800.74,323.23,4.04,49.98,1574.01,Yellow,Yellow,,True,,Open Kitchen
191,SQUARE , Lentil Loaf,R-64742,SQR|Veg Lentil Loaf,OK - SQUARE MEAL,300.0,725.4474430423229,7.295926975834764,133.17,5635.62,241.82,2.43,44.39,1878.54,Yellow,Yellow,,True,,Open Kitchen
192,SQUARE , Chayote Tostada,R-51314,SQU|Chayote Salad Tostadas+1,OK - SQUARE MEAL,294.000000009,598.9746190225085,4.212516286865421,91.94,2756.64,203.73,1.43,31.27,937.63,Yellow,Green,,,True,Open Kitchen
193,VEG PM , Quesadilla 1,R-57098,VEG|Kale Wh Bean Quesadilla,OK - VEGETARIAN KITCHEN,365.00000187500007,1256.4733889240551,10.042635091894152,150.98,8564.94,344.24,2.75,41.36,2346.56,Yellow,Red,True,,,Open Kitchen
194,VEG PM , Quesadilla 2,R-60526,VEG|Kale White Bean Quesadilla,OK - VEGETARIAN KITCHEN,365.00000187500007,1256.4733889240551,10.042635091894152,150.98,8564.94,344.24,2.75,41.36,2346.56,Yellow,Red,True,,,Open Kitchen
195,VEG PM , Quesadilla 3,R-52812,VEG|Roast Vegetable Quesadilla,OK - VEGETARIAN KITCHEN,380.00000187500007,1303.6580744173284,10.793534290211666,154.65,8639.6,343.07,2.84,40.7,2273.58,Yellow,Red,True,,,Open Kitchen
196,VEG PM , Quesadilla 4,R-46913,VEG|Roasted Veg Quesadilla,OK - VEGETARIAN KITCHEN,380.00000187500007,1303.6580744173284,10.793534290211666,154.65,8639.6,343.07,2.84,40.7,2273.58,Yellow,Red,True,,,Open Kitchen
197,VEG PM , Quesadilla 5,R-55133,VEG|Spin Artichoke Quesadilla,OK - VEGETARIAN KITCHEN,390.00000187500007,1256.4464086964415,10.810219819141146,156.8,8710.32,322.17,2.77,40.21,2233.42,Yellow,Yellow,,True,,Open Kitchen
198,VEG PM , Quesadilla 6,R-60319,VEG|Spin Mush Avo Quesadilla,OK- VEGETARIAN KITCHEN FEATURE,395.00000187500007,1338.0721942061425,11.176533333166962,167.02,9152.62,338.75,2.83,42.28,2317.12,Yellow,Red,True,,,Open Kitchen
199,VEG PM , Quesadilla 7,R-57096,VEG|Spin Mushroom Quesadilla,OK - VEGETARIAN KITCHEN,365.00000187500007,1128.600194206142,10.334133333166962,166.18,8237.55,309.21,2.83,45.53,2256.86,Yellow,Yellow,,True,,Open Kitchen
200,VEG PM , Quesadilla 8,R-65199,VEG|Sweet Potato Quesadilla,OK - VEGETARIAN KITCHEN,480.00000187500007,1498.7470563205547,11.431607645086078,157.05,8755.75,312.24,2.38,32.72,1824.11,Yellow,Yellow,,True,,Open Kitchen
201,VEG PM , Quesadilla 9,R-52271,VEG|Vegetarian Quesadilla,OK - VEGETARIAN KITCHEN,380.00000187500007,1303.6580744173284,10.793534290211666,154.65,8639.6,343.07,2.84,40.7,2273.58,Yellow,Red,True,,,Open Kitchen
202,SOUPS , Congee,R-31948,CEREAL|Hot|Congee,OK - SOUP ,498.176,115.497551984925,0.3543847996050001,68.55,212.26,23.18,0.07,13.76,42.61,Green,Green,,,True,Open Kitchen
203,SALADS , Kale,R-37429,G&G|Salad|Caesar Kale,PRODUCTION FOOD,234.000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green,,,True,Open Kitchen
204,SANDWICH , Philly Cheesesteak,R-50504,GRL|Philly Cheesesteak,OK - GRILL KITCHEN DAY,234.00000180400008,4128.205549266946,33.516988781967584,214.94,8420.62,1764.19,14.32,91.85,3598.56,Red,Red,True,,,Open Kitchen
205,SALADS , Classic,R-35313,GRL|Salad|Caesar,OK - GRILL KITCHEN DAY,170.50000002625,296.51818335981005,2.67508800038866,39.73,1946.63,173.91,1.57,23.3,1141.72,Green,Yellow,,True,,Open Kitchen
206,SALADS , Santa Fe,R-43677,GRL|Salad|Santa Fe,OK - GRILL KITCHEN DAY,255.0,583.0951251287086,4.867489710782525,106.91,3509.65,228.66,1.91,41.93,1376.33,Yellow,Yellow,,True,,Open Kitchen
207,SALADS , SIGNATURE,R-43746,GRL|Salad|Signature,OK - GRILL KITCHEN DAY,215.0,201.5996263663743,1.558716220001129,22.63,1179.24,93.77,0.72,10.53,548.48,Green,Green,,,True,Open Kitchen
208,SALADS , Spicy,R-57819,GRL|Salad|Spicy Caesar,OK - GRILL KITCHEN DAY,165.50000002625,256.39108960580944,2.3400600951997315,32.75,1582.29,154.92,1.41,19.79,956.07,Green,Green,,,True,Open Kitchen
209,SANDWICH , Bahn Mi,R-56491,GRL|Sandwich|Bahn Mi,OK - GRILL KITCHEN DAY,226.0000014400001,639.2894601892991,13.552898474668416,57.69,603.0,282.87,6.0,25.53,266.81,Yellow,Yellow,,True,,Open Kitchen
210,SALADS , Beet & Goat Cheese,R-58430,POP|Crostini|Beet Goat Cheese,SPECIALS,177.000000624,508.0225479785242,4.255979453097137,66.74,3232.56,287.02,2.4,37.71,1826.31,Yellow,Yellow,,True,,Open Kitchen
211,SALADS , Green Papaya Salad,R-56901,SALAD|Green Papaya,OK - SQUARE MEAL,207.0,165.37806588742555,1.189303154606198,23.1,1520.17,79.89,0.57,11.16,734.38,Green,Green,,,True,Open Kitchen
212,SALADS , UBC Farm Roasted Root Veg,R-67823,SALAD|UBC Farm Root Veg,OK - SIDES,180.0,385.9364967324581,3.1272521103132456,59.15,3323.76,214.41,1.74,32.86,1846.53,Yellow,Yellow,,True,,Open Kitchen
213,SANDWICH , Avocado BLT,R-54377,SANDWICH|Avo BLT ,OK - SANDWICH KITCHEN,309.9818200497382,1479.7231248987412,17.307641006087696,248.81,7684.16,477.36,5.58,80.27,2478.91,Red,Red,True,,,Open Kitchen
214,SANDWICH , Chicken Caesar Wrap,R-68143,SANDWICH|Chicken Caesar Wrap,OK - SANDWICH KITCHEN EVENTS,300.00000512500014,866.0963775853809,16.268687811749302,101.02,2411.81,288.7,5.42,33.67,803.94,Yellow,Yellow,,True,,Open Kitchen
215,SANDWICH , Grilled Veg,R-61321,SANDWICH|Grilled Veg,OK - SANDWICH KITCHEN EVENTS,1040.00000000009,1667.0236852053524,15.752278231860744,415.31,13510.07,160.29,1.51,39.93,1299.05,Green,Yellow,,True,,Open Kitchen
216,SANDWICH , Veg Bahn Mi,R-68075,SANDWICH|Tofu Bahn Mi,OK - SANDWICH KITCHEN,226.0000014400001,435.4316115279816,2.109500799683456,21.21,658.92,192.67,0.93,9.38,291.56,Yellow,Green,,,True,Open Kitchen
217,SOUPS , Miso,R-37630,SIDE|Soup|Miso,OK - SOUP ,454.0,92.1575735,0.3170055,0.89,5.48,20.3,0.07,0.2,1.21,Green,Green,,,True,Open Kitchen
218,SALADS , Incredibowl,R-27383,VEG|Incredibowl,OK - VEGETARIAN KITCHEN,335.60000002625003,276.28762933772794,1.5493788535209965,79.06,3593.7,82.33,0.46,23.56,1070.83,Green,Green,,,True,Open Kitchen
219,Caliente , Black bean soup,R-54947,CAL|Black bean soup|AAD,GV - CALIENTE,405.0,642.8720667937729,3.6998929766937065,53.6,1723.18,158.73,0.91,13.23,425.48,Green,Green,,,True,Gather
220,Caliente , Guacamole bowl,R-55154,CAL|Bowl|Guacamole|AAD,GV - CALIENTE,345.0,577.312316515256,3.4123457153249426,115.97,3039.52,167.34,0.99,33.61,881.02,Green,Green,,,True,Gather
221,Caliente , Havana Add Chicken Bowl,R-62018,CAL|Bowl|Havana|Add Chicken,GV - CALIENTE,430.0,1120.1072426459289,15.532359546864496,125.86,764.45,260.49,3.61,29.27,177.78,Yellow,Yellow,,True,,Gather
222,Caliente , Havana Add Scallop Bowl,R-64909,CAL|Bowl|Havana|Add Scallop,GV - CALIENTE,390.0,742.3337766179932,6.220996638687495,83.43,677.5,190.34,1.6,21.39,173.72,Yellow,Green,,,True,Gather
223,Caliente , Havana Plant-based Bowl,R-35896,CAL|Bowl|Havana|Plant based,GV - CALIENTE,415.0,769.1786875553146,2.802185662565018,83.83,673.26,185.34,0.68,20.2,162.23,Yellow,Green,,,True,Gather
224,Caliente , Latino bowl,R-35900,CAL|Bowl|Latino|AAD,GV - CALIENTE,390.0,684.3171286148552,3.1437420742043,71.62,1748.27,175.47,0.81,18.36,448.27,Green,Green,,,True,Gather
225,Caliente , Pozole tater tot bowl,R-68790,CAL|Bowl|Pozole-tots|AAD,GV - CALIENTE,382.0,1690.8573865761366,19.36132171963069,238.8,7197.14,442.63,5.07,62.51,1884.07,Red,Red,True,,,Gather
226,Caliente , Roja tots bowl,R-17487,CAL|Bowl|Roja-tots|AAD,GV - CALIENTE,442.0,709.5539768187764,8.636349170855208,87.61,2568.93,160.53,1.95,19.82,581.21,Green,Green,,,True,Gather
227,Caliente , Siesta bowl,R-44634,CAL|Bowl|Siesta|AAD,GV - CALIENTE BRUNCH,487.0,999.057416978614,8.992916526965084,117.13,3082.07,205.15,1.85,24.05,632.87,Yellow,Green,,,True,Gather
228,Caliente , Jelepeno enchilada,R-46511,CAL|Enchilada|Jalepeno ricotta,GV - CALIENTE,617.0000096000003,1015.712148232766,10.265612843302334,163.42,5883.83,164.62,1.66,26.49,953.62,Green,Green,,,True,Gather
229,Caliente , Quesadilla bowl,R-56647,CAL|quesadillia|bowl,SPECIALS,248.0000037500001,511.8937416760218,4.71341180213792,96.15,3598.1,206.41,1.9,38.77,1450.85,Yellow,Yellow,,True,,Gather
230,Caliente , Fire roasted prepper quesadilla,R-69619,CAL|Rst pepper quesadilla|AAD,SPECIALS,213.0000048000002,552.011248055012,5.284607906953188,102.67,4162.45,259.16,2.48,48.2,1954.2,Yellow,Yellow,,True,,Gather
231,Caliente , Salsa & chips,R-44889,CAL|Side|Chips & Salsa,GV - CALIENTE,230.4999890512505,56.27355632700608,1.3075949378892404,2.16,111.79,24.41,0.57,0.94,48.5,Green,Green,,,True,Gather
232,Caliente , Guacamole,R-44791,CAL|Side|Guacamole,GV - CALIENTE,45.0,20.240545819862533,0.1196287551408008,0.19,1.73,44.98,0.27,0.42,3.84,Green,Green,,,True,Gather
233,Caliente , Pico + chip,R-47363,CAL|Side|Pico de Gallo,GV - CALIENTE,120.0,79.19095489626939,1.0468493012962208,8.02,450.71,65.99,0.87,6.68,375.59,Green,Green,,,True,Gather
234,Caliente , Quinoa Tortilla Soup,R-35269,CAL|SOUP|Quinoa Tortilla|350ml,FOOD,545.0,444.1092244113567,3.154146436118308,85.81,2726.38,81.49,0.58,15.74,500.25,Green,Green,,,True,Gather
235,Caliente , Pork Belly Tortilla Soup,R-65938,CAL|Soup|Tortilla + pork belly,GV - CALIENTE,460.0,812.9743693311448,9.356704631245622,146.01,4430.98,176.73,2.03,31.74,963.26,Green,Yellow,,True,,Gather
236,Caliente , Chicken Tortilla Soup,R-44511,CAL|Soup|Tortilla Chicken|350,GV - CALIENTE,418.0,886.775171668108,16.389950075268406,95.82,1963.01,212.15,3.92,22.92,469.62,Yellow,Yellow,,True,,Gather
237,Caliente , Veggie Tortilla Soup,R-64102,CAL|Soup|Tortilla veggie|AAD,GV - CALIENTE,408.0,372.1497647380962,3.043346782378758,52.36,1831.8,91.21,0.75,12.83,448.97,Green,Green,,,True,Gather
238,Caliente , Black bean & hominy taco,R-68789,CAL|taco|Bean& Hominy(1)|AAD,GV - CALIENTE,357.0000096000004,580.9121283228092,4.527152203882047,105.3,3228.43,162.72,1.27,29.5,904.32,Green,Green,,,True,Gather
239,Caliente , Cauliflower taco,R-62017,CAL|Taco|Cauliflower(1)AAD,GV - CALIENTE,339.0000096000004,500.4203299490874,4.7468868833762325,117.67,3713.82,147.62,1.4,34.71,1095.52,Green,Green,,,True,Gather
240,Caliente , Chorizo taco,R-50528,CAL|Taco|Chorizo|SP|AAD,GV - CALIENTE FEATURE,431.0818496000004,2489.6982004244114,32.24922852208254,489.88,14756.08,577.55,7.48,113.64,3423.03,Red,Red,True,,,Gather
241,Caliente , Crispy chicken taco,R-64940,CAL|Taco|crispy Chicken(1)|AAD,GV - CALIENTE,189.0000048000002,451.6542675598919,7.784066295958139,69.76,1611.46,238.97,4.12,36.91,852.62,Yellow,Yellow,,True,,Gather
242,Caliente , Cod taco,R-35879,CAL|Taco|ocean wise|Cod(1)|AAD,GV - CALIENTE,380.0000096000004,832.15554807878,8.611211241708741,211.66,4680.2,218.99,2.27,55.7,1231.63,Yellow,Yellow,,True,,Gather
243,Caliente , Prawn taco,R-56711,CAL|Taco|Oceanwise|Prawn(1),GV - CALIENTE,353.0000096000004,958.7390853824908,5.572546119719682,130.07,4257.86,271.6,1.58,36.85,1206.19,Yellow,Yellow,,True,,Gather
244,Caliente , Shrimp taco,R-61837,CAL|Taco|Oceanwise|Shrimp(1),GV - CALIENTE FEATURE,319.0000096000004,1190.301467693648,6.383943064678972,147.02,4940.77,373.14,2.0,46.09,1548.83,Red,Yellow,,True,,Gather
245,Caliente , Picadillo Beef taco,R-68791,CAL|Taco|Picadillo Beef(1),GV - CALIENTE,387.0000096000004,3059.587305401139,24.92947666948871,211.89,7317.01,790.59,6.44,54.75,1890.7,Red,Red,True,,,Gather
246,Caliente , Corn and goat cheese taco,R-57235,CAL|Taco|plant based|corn(1),GV - CALIENTE FEATURE,345.0000096000004,548.7201843676712,4.918143230520837,112.47,3600.58,159.05,1.43,32.6,1043.65,Green,Green,,,True,Gather
247,Caliente , Pulled pork taco,R-44583,CAL|Taco|Pulled pork(1)|AAD,GV - CALIENTE,360.0000096000004,1226.3368200220302,14.056536483007903,241.16,7399.1,340.65,3.9,66.99,2055.31,Yellow,Red,True,,,Gather
248,Caliente , Spanich feta taco,R-54196,CAL|Taco|Spinach feta,SPECIALS,292.00000480000017,715.4658413526647,7.246204922273426,135.09,5163.57,245.02,2.48,46.26,1768.35,Yellow,Yellow,,True,,Gather
249,Caliente , Steak taco,R-55282,CAL|Taco|Steak(1)|AAD,GV - CALIENTE,337.0000096000004,3972.322037682735,31.715012879800007,244.84,8337.98,1178.73,9.41,72.65,2474.18,Red,Red,True,,,Gather
250,Caliente , Sweet potato taco,R-35882,CAL|Taco|Sweet Potato|1 pc|AAD,FT BUENO,230.0000048000002,271.43257878680794,2.518418914570694,52.85,1644.43,118.01,1.09,22.98,714.97,Green,Green,,,True,Gather
251,Gyaza , Acorn squash bowl,R-50363,GZA|Bowl|Acorn Squash|AAD,GV GYAZA,395.0,576.4047463342565,1.929179678198895,231.22,803.91,145.93,0.49,58.54,203.52,Green,Green,,,True,Gather
252,Gyaza , Bibimbap bowl,R-49761,GZA|Bowl|Bibimbap Tofu,GV GYAZA,480.0,867.8638784019987,3.710334432426772,249.98,1576.2,180.8,0.77,52.08,328.38,Yellow,Green,,,True,Gather
253,Gyaza , Togorash corn bowl,R-68822,GZA|Bowl|Corn togorashi ,GV GYAZA,345.6000015840001,637.2780169980762,1.980687124487656,233.82,835.23,184.4,0.57,67.66,241.68,Yellow,Green,,,True,Gather
254,Gyaza , Crispy Cauliflower bowl,R-64725,GZA|Bowl|Crispy Cauli Bowl,GV GYAZA,453.6000015840001,759.4105868332898,3.967780123796734,270.72,2191.08,167.42,0.87,59.68,483.04,Green,Green,,,True,Gather
255,Gyaza , Karaage chicken bowl,R-50362,GZA|Bowl|Karaage Chicken|AAD,GV GYAZA,478.0,1139.8853311342846,16.61568557643731,281.75,1147.5,238.47,3.48,58.94,240.06,Yellow,Yellow,,True,,Gather
256,Gyaza , Kitsilano bowl,R-54342,GZA|Bowl|Kitsilano Tofu|AAD,GV GYAZA,385.0,746.7119481704683,2.007850368421347,230.04,751.23,193.95,0.52,59.75,195.12,Yellow,Green,,,True,Gather
257,Gyaza , Salmon shiso bowl,R-50360,GZA|Bowl|Salmon ponzu,GV GYAZA,462.0,963.8358746142642,8.58189585761465,369.99,1815.41,208.62,1.86,80.08,392.95,Yellow,Green,,,True,Gather
258,Gyaza , Spicy tuna bowl,R-65512,GZA|Bowl|Spicy albacore Tuna,GV GYAZA,516.0,1152.476703464714,9.018663948562343,390.82,2260.63,223.35,1.75,75.74,438.11,Yellow,Green,,,True,Gather
259,Gyaza , Spicy beef bowl,R-50361,GZA|Bowl|Spicy Beef|AAD,GV GYAZA,405.0,7559.768418554394,58.4062851611158,519.83,11363.46,1866.61,14.42,128.35,2805.79,Red,Red,True,,,Gather
260,Gyaza , Dashi & dumpling,R-51249,GZA|Dashi+Dumps|AAD,GV GYAZA,333.0,26.69942346207574,0.1276861924985906,4.93,278.41,8.02,0.04,1.48,83.61,Green,Green,,,True,Gather
261,Gyaza , Ramen broth,R-68982,GZA|ramen broth|Udon,SPECIALS,225.0,35.287640851305014,0.2970187535550001,1.51,45.36,15.68,0.13,0.67,20.16,Green,Green,,,True,Gather
